选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231
成长能力,营业总收入增长率,24.579536,-4.546358,-3.333912,-15.860216,-25.45079,10.306468,19.128516,38.071499,88.098838,33.691748,19.399794,8.311789,-16.11728,-5.69903,0.723506,1.116787,-1.750676,30.747372,43.259502,65.058504,99.340918,49.10437,48.149046,31.81105,15.123238,11.922911,6.723425,,6.376353,12.982954,,,72.244083,
成长能力,归属母公司净利润增长率,42.904909,-53.493241,-44.972988,-57.475445,-69.868076,0.215011,0.495771,35.704959,210.298279,122.929044,72.013032,27.098542,-34.119857,-36.463209,-21.64469,-4.530324,-0.699965,45.517865,47.488589,58.714886,125.929068,49.803212,50.233814,33.423445,-5.031733,172.796343,732.032658,,303.024906,-2.096379,,,969.245799,
收益质量,经营活动净现金/销售收入,-0.252711,0.021652,0.066304,0.000355,-0.056946,0.041443,0.024217,-0.040275,-0.006207,0.190867,0.264698,0.278034,0.214975,0.042479,0.024978,-0.028662,0.011096,0.081732,0.041411,-0.010925,-0.002218,0.11399,0.1133,-0.033062,-0.16809,0.159414,0.138386,0.080163,-0.024732,0.091554,0.045747,0.012866,0.075178,0.053434
收益质量,经营性现金净流量/营业总收入,-0.252711,0.021652,0.066304,0.000355,-0.056946,0.041443,0.024217,-0.040275,-0.006207,0.190867,0.264698,0.278034,0.214975,0.042479,0.024978,-0.028662,0.011096,0.081732,0.041411,-0.010925,-0.002218,0.11399,0.1133,-0.033062,-0.16809,0.159414,0.138386,0.080163,-0.024732,0.091554,0.045747,0.012866,0.075178,0.053434
收益质量,成本费用率,94.06543,96.041499,95.279597,95.47285,96.563215,91.784455,91.964987,91.018028,90.450649,89.161424,88.920692,90.053895,95.218119,93.356643,92.045944,90.879411,91.152809,91.171246,90.316658,90.677102,89.763495,91.629293,90.235215,90.326936,92.044251,91.166623,89.838679,89.382561,,92.526555,93.89762,,95.924912,98.456379
收益质量,期间费用率,16.070099,15.192605,14.749656,15.564541,15.83235,13.066542,13.555946,12.545784,12.603159,13.612239,13.739549,14.594048,18.579596,14.681508,13.214199,13.059203,12.578003,12.468538,12.175499,13.124301,13.206735,17.368918,16.169134,17.202416,18.464462,18.523846,18.467032,18.541117,,16.974768,17.718485,,16.899303,19.046143
收益质量,销售成本率,77.995331,80.848893,80.529941,79.908309,80.730864,78.717913,78.40904,78.472243,77.84749,75.549185,75.181142,75.459846,76.638522,78.675134,78.831744,77.820208,78.574805,78.702708,78.141159,77.5528,76.55676,74.260374,74.066081,73.12452,73.579788,72.642777,71.371646,70.841443,,75.551786,76.179134,,79.025609,79.410235
收益质量,经营活动净现金/归属母公司的净利润,-5.845512,0.550332,1.529316,0.008535,-1.511007,0.513211,0.317972,-0.48803,-0.066568,2.147365,2.931856,3.311259,3.803334,0.796917,0.398578,-0.400572,0.154181,1.033089,0.514047,-0.144156,-0.031157,1.603593,1.44795,-0.419481,-2.675453,2.253115,1.79343,1.029525,-0.324735,3.153927,4.622082,0.640055,2.244151,9.901855
收益质量,所得税/利润总额,17.770016,18.14714,17.868818,18.897941,16.670738,16.178157,17.570052,17.024331,17.557056,16.789756,17.456786,17.28101,17.827067,17.59321,17.195441,17.139286,17.123641,18.131208,15.87372,14.713722,20.554228,16.336036,19.866531,17.747722,16.720569,17.666649,23.0623,22.618842,,24.397464,35.746457,,16.361978,51.491803
财务风险,流动比率,1.595311,1.636522,1.529106,1.59806,1.693334,1.618032,1.811942,1.796458,1.756341,1.679306,1.723009,1.80626,2.10845,2.231636,2.009494,1.86967,1.957398,1.875828,1.844172,1.785801,1.72828,1.700429,1.721042,1.881755,1.982051,1.896012,2.064352,1.72319,,1.564776,,,1.503301,1.401357
财务风险,速动比率,1.04032,1.250459,1.178196,1.200544,1.312457,1.256838,1.306681,1.242672,1.26305,1.242308,1.348053,1.436482,1.686686,1.69731,1.463003,1.223504,1.347128,1.346119,1.275499,1.178111,1.228074,1.290056,1.290333,1.375944,1.421828,1.511595,1.674327,1.291628,,1.10675,,,1.020198,1.04559
财务风险,保守速动比率,0.926185,1.136223,1.1004,1.12764,1.258166,1.175375,1.246467,1.170899,1.203206,1.175106,1.281114,1.338401,1.578875,1.59182,1.365253,1.135757,1.263714,1.231609,1.163743,1.076156,1.097694,1.16487,1.188285,1.290027,1.307852,1.411972,1.550574,1.110731,,0.776899,,,0.684016,0.769884
财务风险,资产负债率,55.149147,53.475377,57.715159,54.640684,51.983534,54.850305,56.218754,57.064391,58.270749,60.588747,59.605,57.159455,50.722381,48.569022,51.948905,55.052298,53.494765,55.305072,56.008456,57.508115,58.645205,59.564814,57.939593,53.716645,51.328241,53.421858,48.995865,57.181071,55.428997,62.117824,,,63.303437,71.103264
财务风险,权益乘数,2.205146,2.194678,2.307577,2.225118,2.159832,2.381665,2.421068,2.448969,2.48067,2.272174,2.239723,2.151127,1.993882,2.087908,2.163054,2.237032,2.198247,2.343477,2.372541,2.414578,2.448622,2.332979,2.277738,2.157047,2.102237,2.30865,2.191969,2.479478,2.440683,2.686477,,,3.019523,3.481657
财务风险,权益乘数(含少数股权的净资产),2.229612,2.149399,2.364913,2.204618,2.082618,2.214854,2.284083,2.329069,2.3964,2.537346,2.475553,2.334237,2.029318,1.944353,2.081118,2.224807,2.150295,2.23739,2.273164,2.35339,2.418099,2.473093,2.377532,2.160603,2.054579,2.146929,1.960625,2.335415,2.243611,2.639763,,,2.72505,3.460598
财务风险,产权比率,123.891701,115.633239,137.828193,121.451136,108.851237,122.177096,129.436503,133.935279,140.643268,154.770521,148.184925,133.847261,103.287796,94.710415,108.597266,122.816048,115.312964,124.074743,128.088578,135.591818,142.06666,147.550909,138.266713,116.237103,105.581287,114.841946,96.205255,133.664436,124.543815,164.215695,,,173.390254,247.557213
财务风险,现金比率,0.758382,0.975457,0.930781,0.963279,1.09434,1.034605,1.120446,1.05527,1.111908,1.092879,1.191811,1.253547,1.496159,1.478754,1.216049,1.022499,1.163235,1.145619,1.058991,0.984615,1.032331,1.080253,1.101033,1.182892,1.235755,1.315816,1.475128,1.022043,,0.691155,,,0.600435,0.673947
营运能力,应收账款周转率,4.032,18.469109,12.42844,8.033162,3.733868,25.72836,21.499068,15.716952,8.445197,38.306497,25.492172,17.605233,7.792209,37.01497,22.129299,15.867845,8.41517,41.608635,27.643507,19.395395,10.890685,39.188099,27.315262,16.018224,8.398476,40.91333,36.460849,23.465832,,52.765792,,,47.890483,26.828059
营运能力,应收账款周转天数,22.321428,19.492006,21.724366,22.407116,24.103684,13.992341,12.558683,11.452601,10.656944,9.397883,10.591486,10.224232,11.549997,9.725794,12.201018,11.343694,10.69497,8.65205,9.767212,9.280553,8.263942,9.186462,9.884583,11.2372,10.716229,8.799088,7.405203,7.670727,8.352531,6.822601,,,7.517151,13.418786
