每股指标,每股盈余公积金,0.291719,0.291719,0.142145,0.142145,0.142145,0.142145,0.487007,0.487007,0.487007,0.487007,0.452069,0.5949,0.594951,0.594951,0.607909,0.607909,0.60687,0.60687,0.516448,0.500697,0.500697,0.500697,0.366294,0.366244,0.366244,0.366244,0.272204,0.272204,0.272204,0.272204,0.205869,0.205869,0.205869,0.205869,0.197146,0.197146,0.197146,0.197146,0.197146,0.197146,0.197146,0.197146,0.177343,0.177343,0.177343,0.177343,0.148014,0.148014,0.148014,0.16446,,0.115279,0.115279,0.115279,,0.065529,0.022075,0.022075,0.00047,,
每股指标,每股留存收益,8.40105,7.966807,7.548812,7.064465,7.908383,7.412589,7.736609,7.180936,7.883341,7.403518,6.892079,7.951867,9.57427,8.861409,8.321401,7.938859,7.329468,6.752798,6.044432,5.268494,5.552599,5.215452,4.878859,4.229074,4.31463,4.079014,3.832679,3.511436,3.521803,3.249934,3.03907,2.747074,2.8548,2.570658,2.332552,2.072999,1.903097,1.635718,1.459893,1.382325,1.356345,1.36023,1.478518,1.563601,1.659763,1.689084,1.686257,1.676515,1.773875,1.904372,,1.817364,1.860025,1.767013,,1.404035,0.894181,0.6958,0.243509,0.002808,
每股指标,每股营业收入,4.017851,16.315473,12.179794,8.043599,4.142565,18.993795,12.937307,8.740249,4.172176,17.624805,13.144143,9.351408,4.62188,17.209667,13.485221,8.632301,4.081418,15.705665,12.512665,7.266871,3.476576,9.486027,6.410008,3.873344,1.833498,7.340344,5.075477,3.258567,1.440475,5.722372,4.11313,2.62427,1.258743,5.0927,3.940361,2.558595,1.227393,3.313174,2.030469,1.227424,0.58385,3.25112,2.707274,1.898375,0.858402,4.115015,3.049062,2.111956,0.980772,4.802058,,2.160581,1.019104,4.917784,,4.774005,2.299264,3.526383,1.946447,1.559947,
每股指标,每股营业总收入,4.017851,16.315473,12.179794,8.043599,4.142565,18.993795,12.937307,8.740249,4.172176,17.624805,13.144143,9.351408,4.62188,17.209667,13.485221,8.632301,4.081418,15.705665,12.512665,7.266871,3.476576,9.486027,6.410008,3.873344,1.833498,7.340344,5.075477,3.258567,1.440475,5.722372,4.11313,2.62427,1.258743,5.0927,3.940361,2.558595,1.227393,3.313174,2.030469,1.227424,0.58385,3.25112,2.707274,1.898375,0.858402,4.115015,3.049062,2.111956,0.980772,4.802058,,2.160581,1.019104,4.917784,,4.774005,2.299264,3.526383,1.946447,1.559947,1.664918
每股指标,每股息税前利润,0.866109,3.385268,2.564345,1.617857,0.885538,4.610202,3.251317,2.187563,0.960771,4.393739,3.293279,2.3545,1.356307,6.649192,5.163728,4.221789,1.167236,4.244595,2.835735,1.628562,0.661157,2.453158,1.815566,0.834847,0.395346,2.016956,1.540413,0.993617,0.43886,1.898227,1.546715,1.039399,0.498671,1.856805,1.403236,0.934749,0.456961,0.560094,0.232824,0.086569,0.033387,-0.077126,-0.050528,0.01483,0.021179,0.419762,0.331444,0.266443,0.154117,0.916129,,0.614592,0.224763,1.399397,,1.799751,0.864765,1.103495,0.411003,0.329397,
盈利能力,净资产收益率(ROE),4.21,17.88,13.74,8.02,5.14,21.32,16.57,10.68,4.73,20.64,14.87,10.86,6.48,33.3,26.99,25.52,6.47,24.03,19.78,11.65,4.67,23.15,18.13,9.34,3.94,21.27,16.49,11.0,5.32,22.91,18.54,12.5,6.2,26.59,20.92,14.6,7.45,8.35,3.17,0.79,-0.12,-9.1,-5.35,-3.13,-0.84,2.79,2.66,2.39,1.78,11.52,10.32,8.7,4.22,23.47,,37.89,19.09,27.14,13.79,15.58,
盈利能力,摊薄净资产收益率,4.123423,17.295974,13.462891,8.586114,4.980154,24.683415,16.794421,11.891593,4.904438,23.787553,18.754245,12.088426,6.250998,34.205158,27.906245,25.249995,6.249261,24.758029,18.183955,11.516576,4.546148,21.190513,17.079413,8.248228,3.861294,19.987363,16.10783,11.110074,5.274839,21.697339,17.737172,12.716967,5.980978,23.628144,19.049506,13.866883,7.149215,8.027669,3.145701,0.791906,-0.124259,-9.585017,-5.474542,-2.845884,-0.841632,2.757988,2.628269,2.375182,1.682017,11.277019,10.303133,8.941034,2.708828,21.645236,,34.100801,19.501628,25.697135,12.451282,13.082848,8.754766
盈利能力,净资产收益率_平均,4.230549,17.880985,13.742581,8.508485,5.137017,23.49154,16.376346,11.197159,4.780267,21.43463,16.580792,11.314471,6.298651,35.191281,28.540315,25.313636,6.056285,27.156305,19.174667,11.65002,4.667527,23.055905,18.209166,8.357473,3.93061,21.380076,16.969576,11.344076,5.373686,23.169922,18.819942,13.068919,6.195043,26.608522,21.046386,14.834648,7.456481,8.353747,3.194069,0.792064,-0.123518,-9.100451,-5.35149,-2.806219,-0.842626,2.90915,2.795913,2.514542,1.801352,11.513336,10.528207,9.028797,2.765085,22.813261,,37.892233,20.257133,28.116079,13.803283,18.342585,8.754766
盈利能力,净资产收益率_平均_扣除非经常损益,4.232645,16.366963,12.424348,8.045557,4.866781,22.233557,16.792744,11.861446,5.501503,24.907373,19.467078,13.320475,6.622712,29.467907,22.717121,15.45917,7.800404,26.308643,19.6011,11.048769,5.135929,14.123395,11.168531,7.33165,3.656078,20.480147,16.662546,11.166508,4.836,23.34272,18.827761,13.086433,6.208529,26.561155,21.033596,14.853688,7.440071,7.954628,2.85969,0.434623,-0.147157,-7.784682,-4.424859,-2.164179,-0.61616,3.020588,2.745556,2.504382,1.808976,11.528147,10.622563,9.126492,4.391027,23.11434,,38.506517,20.41308,28.554284,13.748236,17.925143,
盈利能力,摊薄净资产收益率_扣除非经常损益,4.125466,15.831485,12.171487,8.118963,4.71817,23.361607,17.22145,12.597079,5.644408,27.641506,22.018872,14.231649,6.572608,28.642163,22.212422,15.420304,8.048954,23.985227,18.588355,10.922212,5.00237,12.980708,10.475601,7.235814,3.591604,19.146056,15.816392,10.936168,4.747044,21.859155,17.744541,12.734009,5.993997,23.586082,19.037929,13.884681,7.133482,7.644129,2.816386,0.434536,-0.148041,-8.199189,-4.526604,-2.194769,-0.615433,2.863635,2.580932,2.365586,1.689136,11.291525,10.395471,9.03778,,21.930899,,34.653621,,26.09764,,,
