盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.35446,3.514068,1.606434,1.682477,0.307771,3.722036,1.655365,1.874665,0.502546,3.410279,1.120626,1.512572,0.428794,3.130838,1.29394,1.516018,0.239673,4.65821,2.007695,0.976579,0.185188,4.424023,2.193229,1.224015,4.945873,1.151316,0.926976,0.257038,1.656646,0.798482,2.075734,1.171672,0.583408,3.805904,2.546892,1.166208,2.289078,0.791124,1.81782,3.250843,5.011549,0.410142,6.111421,1.672405,7.88278,5.938928,4.896834,-3.99787,13.155677,5.276108,7.689565,2.493333,-1.78051,-1.5061,2.684794,-1.177765,-1.262488
盈利能力,毛利率,42.074872,50.405295,48.683515,45.822288,40.667391,47.287474,47.366012,43.954919,46.39037,41.561145,40.50639,37.204597,48.925499,42.499586,46.06862,38.777152,33.787697,51.611351,51.704331,45.730589,20.259214,47.934337,47.33172,40.299662,43.598054,46.216564,26.10092,21.262375,40.271462,49.059563,45.27197,59.322207,56.488229,56.796617,67.943316,67.882042,46.681732,37.234035,38.266757,32.40316,36.86073,24.317663,48.723731,53.514882,53.452353,74.020721,34.41521,,67.3313,69.557106,60.281896,55.56912,-63.237003,-134.794151,33.141275,-35.919096,-39.124809
盈利能力,销售净利率,34.762236,41.774125,39.867251,38.176851,34.942298,40.749381,40.453991,38.005602,39.056529,36.39084,35.438794,32.351475,40.498891,34.859283,37.621318,31.865059,27.373332,40.626114,40.993321,37.026514,18.737414,36.877445,36.220056,32.539049,32.386651,36.208724,21.461654,19.34817,33.894494,39.333055,38.844957,48.736469,45.398157,43.870199,53.358755,51.94265,35.072717,30.885534,33.320599,28.532411,28.853411,17.265969,37.049154,47.950363,38.755552,63.13418,34.062864,,43.773742,46.610743,47.87901,39.89741,-64.372015,-134.962924,18.835012,-36.12569,-43.699071
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,42.074872,50.405295,48.683515,45.822288,40.667391,47.287474,47.366012,43.954919,46.39037,41.561145,40.50639,37.204597,48.925499,42.499586,46.06862,38.777152,33.787697,51.611351,51.704331,45.730589,20.259214,47.934337,47.331712,40.299662,43.598054,46.216564,26.100908,21.262375,40.271462,49.059563,45.27197,59.322207,56.488229,56.796617,67.943316,67.882042,46.681732,37.234035,38.266757,32.40316,36.86073,24.317663,48.723731,53.514882,53.452353,74.020721,34.41521,,67.3313,69.557106,60.281896,55.56912,-63.237003,-134.794151,33.141275,-35.919096,-39.124809
盈利能力,总资产净利率_平均,0.354608,2.129103,1.60669,0.969832,0.307749,2.187247,1.655376,1.080019,0.502551,1.688802,1.120073,0.674162,0.428814,1.530459,1.294528,0.690574,0.240054,2.907435,2.008539,0.977196,0.185344,2.61473,2.09448,1.225077,2.218254,1.151969,0.926185,0.257068,1.656689,0.798482,2.075734,1.171672,0.583408,3.805904,2.546892,1.166208,2.289078,0.791124,1.81782,1.478676,2.274173,0.410142,3.819907,1.672405,5.425058,5.938928,1.002483,-3.99787,12.45651,5.276108,7.2124,2.493333,-2.220216,-1.5061,1.964527,-1.659061,-1.630968
