盈利能力,营业利润率,27.222326,26.210961,26.623287,27.304615,25.310767,12.005259,11.004375,10.836188,10.649724,9.568884,11.095418,9.836468,8.735542,11.49287,12.479247,13.546641,11.774467,9.943988,12.995982,13.631584,13.903016,10.631038,13.322073,13.172849,13.51688,13.414673,15.891556,16.44837,15.220746,14.969226,15.232311,14.633745,12.217232,13.480818,12.721295,12.458567,12.424255,14.67403,13.098556,12.973719,12.502915,11.015923,11.539797,12.025409,11.321857,10.482364,11.185043,11.515989,10.326416,8.940388,9.704095
盈利能力,总资产净利率_平均,3.476479,15.84713,13.034627,9.99804,4.591861,6.315453,4.332489,2.658165,1.218395,4.237309,3.980333,2.361213,0.865574,5.695272,4.707227,3.290169,1.416654,5.792002,5.75676,3.751167,1.798716,6.221309,5.425262,3.485369,1.490785,7.469317,6.288091,3.968528,1.771376,8.01917,7.288767,4.639347,2.122917,8.734449,6.541798,4.863366,1.953227,10.682963,7.290302,4.579701,1.971735,7.743817,5.888343,4.068818,,8.717732,,,8.239326,7.830381,6.509893
盈利能力,总资产净利率_平均(含少数股东损益),3.476479,15.84713,13.034627,9.99804,4.591861,6.315453,4.332489,2.658165,1.218395,4.237309,3.980333,2.361213,0.865574,5.695272,4.707227,3.290169,1.416654,5.792002,5.75676,3.751167,1.798716,6.221309,5.425262,3.485369,1.490785,7.469317,6.288091,3.968528,1.771376,8.01917,7.288767,4.639347,2.122917,8.734449,6.541798,4.863366,1.953227,10.682963,7.290302,4.579701,1.971735,7.743817,5.888343,4.068818,,8.717732,,,8.239326,7.830381,6.509893
成长能力,归母净利润,1288427592.46,4311988274.4,3244826449.42,2143119809.25,920647385.47,1154431097.85,764612164.03,459021616.16,209607792.1,671346370.08,585718780.52,344531897.34,124976888.18,790645750.25,639777246.18,454209007.59,202101423.68,670424694.74,622240219.9,391539633.2,182458582.79,518892111.34,424127202.5,260956224.37,104491667.47,462745831.24,358654512.11,220051445.37,96913508.5,380491765.66,320155699.26,200058733.09,88133577.7,281818592.13,193462137.7,114740300.67,45792150.76,232071177.9,159933203.7,95194799.15,39957863.91,126539722.29,93818947.35,62300110.67,27418026.09,103157786.44,80349154.06,56400488.02,88531411.83,77496954.29,59358694.49
成长能力,营业总收入,5519485066.85,19292313457.36,14117292798.89,9030866364.08,4312340862.19,10731469489.88,7697738194.52,4855418532.51,2391566648.53,7931247607.02,5743789807.99,3670167769.64,1757770078.83,7885154597.8,5966266700.08,3993742204.99,2028502935.29,7432014584.88,5385898028.36,3383877337.84,1569809944.28,5599607086.45,3784490478.67,2327426044.85,953820795.91,3884618905.81,2676787758.78,1592820388.63,776432144.24,3303949316.51,2404336318.96,1534607238.54,828446010.77,2442144689.86,1731632619.34,1031621129.05,447186332.37,1817694996.82,1339460907.83,789574681.46,389606082.33,1284631483.77,914275941.48,570786827.53,281778067.73,1086725415.86,790465249.03,524592392.54,980114888.21,954178298.05,705181474.38
成长能力,净利润,1288427592.46,4311988274.4,3244826449.42,2143119809.25,920647385.47,1154431097.85,764612164.03,459021616.16,209607792.1,671346370.08,585718780.52,344531897.34,124976888.18,790645750.25,639777246.18,454209007.59,202101423.68,670424694.74,622240219.9,391539633.2,182458582.79,518892111.34,424127202.5,260956224.37,104491667.47,462745831.24,358654512.11,220051445.37,96913508.5,380491765.66,320155699.26,200058733.09,88133577.7,281818592.13,193462137.7,114740300.67,45792150.76,232071177.9,159933203.7,95194799.15,39957863.91,126539722.29,93818947.35,62300110.67,27418026.09,103157786.44,80349154.06,56400488.02,88531411.83,77496954.29,59358694.49
成长能力,扣非净利润,1257223943.14,4303867824.0,3248027382.51,2149171483.32,923953016.65,1141393327.73,777505381.32,461500590.48,206609429.49,662045924.75,583722397.69,352279223.11,114099243.17,754404757.34,613702311.56,437421646.21,192818613.72,616478684.05,577298135.02,346885434.36,147031731.5,499987521.42,417972965.4,257191039.81,104349731.9,450669278.67,345275859.85,207992105.04,85012710.85,440588367.78,341724071.96,203913308.53,81736533.08,270032138.34,186824255.48,111702372.07,46187577.9,224425948.23,150674147.06,86711450.07,43256694.72,119779282.35,89897737.95,61572512.95,27398420.14,100453500.0,,56209744.25,85684000.0,75574100.0,58915900.0
成长能力,营业总收入增长率,27.992782,79.773268,83.395335,85.995631,80.314475,35.306196,34.018452,32.294184,36.056852,0.584554,-3.728912,-8.102036,-13.346436,6.097135,10.775708,18.022664,29.219651,32.723858,42.31501,45.391401,64.581224,44.14817,41.381791,46.119804,22.846639,17.575015,11.331669,3.793358,-6.278485,35.288843,38.847945,48.756863,85.257453,34.353931,29.278324,30.655294,14.779094,41.495442,46.505102,38.330922,38.267,18.21123,15.663015,8.805776,,10.87735,,,2.718212,35.309609,
成长能力,归属母公司净利润增长率,39.947998,273.516295,324.375467,366.888646,339.223836,71.957598,30.542538,33.230513,67.717243,-15.088853,-8.449576,-24.146837,-38.161302,17.932074,2.818369,16.005882,10.765643,29.2031,46.710754,50.04035,74.615437,12.133287,18.255086,18.588734,7.819507,21.61783,12.025028,9.993421,9.962072,35.01301,65.487522,74.35786,92.464377,21.436274,20.964335,20.53211,14.601097,83.397887,70.470047,52.800369,45.735742,22.666186,16.764076,10.460233,,16.521113,,,14.238569,30.557039,
收益质量,经营活动净现金/销售收入,0.383488,0.238574,0.168828,0.131784,0.098289,0.126572,0.159369,0.13478,0.075545,0.161358,0.123699,0.12697,0.060098,0.157292,0.058786,0.12291,0.175858,0.106639,0.101009,0.073532,0.07793,0.172132,0.187931,0.209306,0.367903,0.189957,0.286092,0.179055,0.194203,0.150345,0.14436,0.214902,0.085271,0.146513,0.065492,0.086183,0.241077,0.117258,0.097723,0.258422,0.242227,0.014642,-0.012971,0.02652,-0.092413,0.187581,0.155659,0.153296,0.18456,0.186212,0.087875
收益质量,经营性现金净流量/营业总收入,0.383488,0.238574,0.168828,0.131784,0.098289,0.126572,0.159369,0.13478,0.075545,0.161358,0.123699,0.12697,0.060098,0.157292,0.058786,0.12291,0.175858,0.106639,0.101009,0.073532,0.07793,0.172132,0.187931,0.209306,0.367903,0.189957,0.286092,0.179055,0.194203,0.150345,0.14436,0.214902,0.085271,0.146513,0.065492,0.086183,0.241077,0.117258,0.097723,0.258422,0.242227,0.014642,-0.012971,0.02652,-0.092413,0.187581,0.155659,0.153296,0.18456,0.186212,0.087875
收益质量,成本费用率,73.55531,73.356613,72.823518,71.968692,74.217152,87.190529,89.067165,89.665546,90.665764,89.672298,88.299555,89.289025,92.447814,89.827173,89.403577,89.308113,88.224742,89.924932,87.08723,87.137006,88.510009,88.575651,85.812258,85.838713,86.435072,85.692652,83.444341,83.376211,85.116605,83.577869,82.858176,84.252703,86.263927,86.219995,86.770939,87.329056,88.880831,84.220526,85.929782,86.954066,87.345357,87.92915,87.588383,87.480166,87.670781,88.305872,87.488551,86.944277,88.638543,90.529331,89.035125
收益质量,期间费用率,8.013803,8.580093,8.675451,8.191145,7.591858,9.914936,10.619897,10.270837,10.154174,10.369639,10.335619,10.249989,12.553739,7.974753,6.608362,7.672109,9.833802,10.297104,10.44213,11.096204,11.004432,12.231763,12.461454,11.737041,12.133778,11.445767,10.856366,12.079575,13.614459,11.139358,10.701313,12.085198,15.294186,12.188117,12.354704,12.722193,14.237443,11.541178,12.639582,14.271318,16.942477,12.298873,11.565239,12.913042,11.089172,11.860602,11.213771,10.7926,12.5288,11.637171,12.749862
收益质量,销售成本率,65.541506,64.77652,64.148067,63.777547,66.625294,77.275593,78.447267,79.394709,80.51159,79.302658,77.963935,79.039036,79.894074,81.852419,82.795214,81.636004,78.39094,79.627827,76.645099,76.040801,77.505577,76.343888,73.350804,74.101671,74.301294,74.246885,72.587975,71.296636,71.502146,72.438511,72.156863,72.167504,70.96974,74.031877,74.416234,74.606862,74.643388,72.679348,73.290199,72.682747,70.402879,75.630276,76.023144,74.567123,76.581608,76.445269,76.274779,76.151677,76.109742,78.892159,76.285263
收益质量,经营活动净现金/归属母公司的净利润,1.642822,1.067408,0.734522,0.555324,0.460391,1.176601,1.604453,1.425678,0.861955,1.906283,1.21305,1.352565,0.845275,1.568685,0.548216,1.08072,1.765101,1.182152,0.874302,0.635508,0.670483,1.857562,1.676912,1.866771,3.358295,1.594635,2.135226,1.296075,1.555879,1.305506,1.084135,1.648469,0.801541,1.269633,0.58621,0.774867,2.354262,0.918427,0.818444,2.143436,2.361822,0.148654,-0.126405,0.242974,-0.949739,1.976096,1.531358,1.42584,2.043231,2.292728,1.043962
收益质量,所得税/利润总额,13.543331,14.133173,13.303119,12.654274,15.33283,11.997957,8.778316,11.79905,17.503861,10.39324,7.760185,4.42546,18.434765,11.882477,13.497816,15.994395,15.070012,9.040339,11.036912,15.126237,16.414386,12.294086,15.596033,14.944623,18.968875,10.413164,15.164567,15.595086,17.134543,10.112318,11.153146,10.65434,13.101653,13.494539,10.627832,9.963113,16.797756,14.271215,11.684001,11.754176,17.765534,13.253048,12.565326,8.966609,14.552786,13.132232,12.564887,10.832457,14.229307,11.89344,14.04087
财务风险,流动比率,0.921351,0.962595,1.18641,1.184484,1.179391,1.072971,1.006756,1.011352,0.995161,0.958708,1.030576,0.988678,0.944756,0.927931,0.921495,0.934939,0.906004,0.952324,0.794121,0.809676,0.762647,0.785342,0.825606,0.824177,0.82069,0.814735,0.951514,0.955802,1.027709,1.077812,1.337878,1.384644,1.671912,1.906198,2.580993,1.69622,1.684464,1.642285,1.505096,1.56824,1.728015,1.779572,1.795297,2.082027,,1.095924,,,1.278266,1.105054,1.008307
财务风险,速动比率,0.677308,0.737338,0.941995,0.881268,0.877295,0.801355,0.777681,0.785621,0.793336,0.77697,0.869481,0.83339,0.775511,0.750643,0.731952,0.710986,0.704897,0.707939,0.5455,0.578098,0.578198,0.623527,0.602257,0.619231,0.622771,0.64414,0.750574,0.770135,0.864613,0.913997,1.099709,1.183286,1.448051,1.657255,2.310953,1.372806,1.402844,1.419834,1.332358,1.403345,1.540605,1.592657,1.590808,1.852267,,0.920998,,,1.090095,0.86199,0.767488
财务风险,保守速动比率,0.623975,0.675095,0.890182,0.832507,0.817632,0.762389,0.741745,0.753243,0.730216,0.734673,0.842876,0.796743,0.738057,0.733824,0.692835,0.68059,0.605999,0.676383,0.527128,0.550277,0.547397,0.593884,0.560735,0.578941,0.565002,0.563888,0.711471,0.726072,0.831297,0.872152,1.036475,0.910227,1.127691,1.075219,2.240773,1.320842,1.36761,1.323506,1.258154,1.11873,1.206437,1.057692,1.105763,1.793183,,0.843617,,,1.027092,0.79865,0.690594
财务风险,资产负债率,55.233938,52.850474,50.440877,53.765526,52.543992,53.440481,53.651386,53.68164,54.317843,56.132661,50.974841,51.930336,51.666972,51.503269,51.787347,53.17605,57.191966,53.423894,64.617071,64.331307,63.077037,61.4895,58.320345,55.077149,51.186783,52.436992,46.699724,46.14937,44.56638,44.874145,38.445237,38.907891,36.901093,34.067405,26.608908,33.699029,35.820958,38.702174,42.866597,40.628034,37.779928,37.060951,36.200305,33.526176,,54.422347,,,50.796108,58.450225,59.850285
财务风险,权益乘数,2.178678,2.130305,2.065951,2.156108,2.126424,2.208509,2.215988,2.218048,2.233875,2.175944,2.05051,2.071294,2.065513,2.102361,2.109606,2.141184,2.242867,2.314789,2.718523,2.703606,2.653848,2.363781,2.256787,2.16658,2.075135,1.966261,1.846238,1.835826,1.808914,1.672659,1.572485,1.577576,1.550503,1.556751,1.458529,1.567477,1.594189,1.611684,1.673436,1.637373,1.598163,1.782158,1.771462,1.732978,,2.117089,,,2.202569,2.444699,2.490677
财务风险,权益乘数(含少数股权的净资产),2.233835,2.120912,2.017791,2.162888,2.107214,2.147788,2.157561,2.158971,2.189038,2.2796,2.039769,2.080314,2.068978,2.061994,2.074144,2.135659,2.33601,2.147023,2.826221,2.803579,2.708341,2.596694,2.399252,2.226038,2.048625,2.102474,1.876162,1.856988,1.803959,1.81403,1.624569,1.636872,1.584813,1.5167,1.362563,1.508273,1.558141,1.631379,1.750289,1.684296,1.607198,1.588838,1.567405,1.504351,,2.194057,,,2.032359,2.406751,2.490677
财务风险,产权比率,123.38351,112.091211,101.779199,116.288825,110.721477,114.778855,115.756185,115.897111,118.903849,127.960034,103.976902,108.031414,106.89786,106.199466,107.414433,113.565925,133.601015,114.702362,182.62217,180.357905,170.834173,159.669445,139.92521,122.60386,104.862549,110.247427,87.61629,85.698852,80.395942,81.403083,62.456966,63.687263,58.481351,51.67005,36.256319,50.827354,55.814105,63.137924,75.02896,68.429659,60.719842,58.883875,56.740562,50.435155,,119.405771,,,103.235958,140.675192,149.06777
财务风险,现金比率,0.26835,0.243369,0.292451,0.132832,0.172433,0.222803,0.22945,0.264186,0.261764,0.287246,0.398349,0.384325,0.328925,0.251879,0.189676,0.216931,0.182459,0.166213,0.063183,0.080772,0.085299,0.092338,0.076528,0.075232,0.115143,0.097963,0.139308,0.18722,0.27733,0.281548,0.267618,0.249721,0.357136,0.303185,1.150546,0.284401,0.512024,0.487528,0.46744,0.434042,0.504773,0.320417,0.371107,1.089078,,0.261007,,,0.320055,0.272245,0.167306
营运能力,应收账款周转率,0.966096,3.954241,2.75687,1.817997,0.992412,3.02619,2.280663,1.515574,0.747624,2.724407,2.117308,1.4085,0.700816,2.930983,2.166975,1.4695,0.746099,2.94211,2.160776,1.402656,0.678883,2.916447,2.115001,1.356891,0.629977,2.828668,2.029141,1.329602,0.66872,3.151655,2.281207,1.609952,0.828755,3.032788,2.166843,1.400425,0.687411,3.040083,2.253581,1.566733,0.78445,2.945224,2.114344,1.469304,,2.965912,,,2.994561,3.33514,2.658511
营运能力,应收账款周转天数,93.158352,91.041487,97.937146,99.010055,90.688082,118.961435,118.386594,118.766849,120.381235,132.138806,127.520373,127.795519,128.421655,122.825647,124.597603,122.490618,120.627279,122.36115,124.955083,128.327882,132.570563,123.437847,127.659466,132.656173,142.862149,127.268369,133.06119,135.378842,134.585366,114.225685,118.358385,111.804522,108.596537,118.702651,124.605193,128.53239,130.926025,118.417792,119.80929,114.888688,114.729956,122.231764,127.699171,122.506955,,121.379182,,,120.217953,107.941486,135.414098
营运能力,存货周转率,1.023702,4.79933,3.843326,2.43596,1.313269,4.846424,3.969543,2.617167,1.37028,5.029122,4.004339,2.646074,1.245296,4.890734,3.672902,2.183345,1.040789,5.050725,3.363442,2.311147,1.296149,5.90556,3.401068,2.388563,1.075101,5.700117,4.087872,2.596216,1.402544,6.505925,4.523614,3.193639,1.710357,6.644795,5.69665,3.393739,1.540959,7.834299,6.271175,4.091024,1.949821,7.526959,5.313354,3.293902,,7.391827,,,5.93035,5.439551,4.205741
营运能力,存货周转天数,87.916161,75.010463,70.251645,73.892823,68.531253,74.281571,68.0179,68.776643,65.679987,71.583063,67.426858,68.025299,72.271959,73.608579,73.511342,82.442307,86.47283,71.276883,80.274889,77.883382,69.436448,60.959496,79.386814,75.359104,83.713018,63.156591,66.049021,69.331671,64.169108,55.334175,59.686787,56.36203,52.620563,54.177736,47.396276,53.038842,58.405159,45.951776,43.054132,43.998755,46.158079,47.828077,50.815358,54.646421,,48.702433,,,60.704679,66.181927,85.597263
营运能力,总资产周转率,0.148928,0.709018,0.567098,0.421306,0.215084,0.587077,0.436173,0.281174,0.139015,0.500593,0.390327,0.251531,0.12174,0.567992,0.438974,0.289296,0.14219,0.642074,0.498285,0.324194,0.154755,0.67137,0.484096,0.310854,0.136081,0.627027,0.469306,0.287257,0.141915,0.696333,0.547378,0.355874,0.199551,0.756897,0.58554,0.437261,0.190743,0.836741,0.610572,0.379854,0.192252,0.786152,0.573825,0.37278,,0.918377,,,0.91216,0.964112,0.773375
营运能力,总资产周转天数,604.316231,507.744395,476.107685,427.24269,418.440785,613.206546,619.019523,640.172297,647.409621,719.146666,691.727296,715.617284,739.274398,633.810923,615.070197,622.199894,632.954203,560.68273,541.858046,555.222635,581.563402,536.216539,557.739896,579.049183,661.366677,574.137178,575.31706,626.614404,634.179701,516.993341,493.259775,505.796567,451.010396,475.625579,461.112406,411.652992,471.837336,430.240177,442.208228,473.865777,468.134103,457.926427,470.526308,482.857542,,391.99557,,,394.66732,373.400313,465.491824
营运能力,流动资产周转率,0.390656,1.786838,1.342801,0.973012,0.502112,1.398864,1.055675,0.679411,0.333748,1.206396,0.883642,0.578622,0.288185,1.337739,1.027289,0.663025,0.31585,1.497735,1.168927,0.759598,0.375647,1.604807,1.129272,0.741865,0.325731,1.402034,1.024454,0.628854,0.304622,1.268209,0.960123,0.609329,0.318669,1.187922,0.891101,0.734515,0.31128,1.307301,0.944002,0.59152,0.295708,1.246954,0.918862,0.570667,,1.486157,,,1.426137,1.574082,1.316739
营运能力,流动资产周转天数,230.38126,201.473112,201.072171,184.992532,179.242686,257.351651,255.760463,264.935274,269.663969,298.409436,305.553506,311.083786,312.299201,269.110597,262.827662,271.482748,284.944604,240.36284,230.980877,236.967333,239.586401,224.325936,239.092065,242.631431,276.30143,256.769731,263.554858,286.234561,295.448022,283.864712,281.213777,295.406546,282.423998,303.050125,302.995838,245.059475,289.128431,275.376491,286.016201,304.300531,304.354089,288.703287,293.841656,315.420187,,242.235506,,,252.430044,228.704611,273.402548
营运能力,应付账款周转率,0.593608,2.74955,2.366682,1.920265,1.0185,3.878632,3.117474,2.159018,1.098368,3.742101,2.920298,1.915897,0.888898,3.29741,2.533405,1.603543,0.72361,3.536896,2.449988,1.697047,0.820519,2.747825,2.111183,1.331643,0.570369,2.362489,2.037892,1.246544,,2.540128,,1.233584,0.709611,2.97696,2.723357,1.904492,0.85616,3.243174,2.133336,1.379344,0.681116,2.822644,2.010618,1.554033,,3.129535,,,2.719939,3.00997,2.65776
