盈利能力,成本费用利润率,25.061045,26.177974,26.382997,26.740443,24.809972,20.973539,21.373303,20.838738,19.119101,15.451911,14.279517,15.32355,15.194017,12.52325,11.707362,11.324577,5.280199,17.9356,17.501372,16.915041,17.1209,16.166793,16.566386,16.013455,13.662411,14.89244,15.90255,16.424629,15.234375,17.104501,19.297565,14.92684,16.8476,29.32092,32.23761,43.112682,1.962466,30.24653,24.124124,7.226377
盈利能力,营业利润率,20.63895,21.127743,21.391135,21.701231,20.471668,17.693253,17.806093,17.722088,16.713823,13.398857,12.56136,13.399182,13.496063,11.205921,10.677293,10.341632,5.04564,15.207401,14.846464,14.332164,14.642238,13.830604,14.048449,13.776505,12.247499,12.577074,13.532742,13.879646,13.235265,14.077332,16.052144,12.989822,14.54583,24.163895,27.510046,36.994053,-0.875866,21.588305,18.334484,1.890113
盈利能力,总资产净利率_平均,2.052063,8.197771,5.827888,3.686589,1.737981,6.748743,4.94723,3.192497,1.451191,6.69457,4.894068,3.336244,1.58276,6.763925,4.141107,2.070738,0.436542,6.862727,3.82046,2.460902,1.184684,4.328666,2.80768,1.923918,0.731839,5.20477,4.070982,2.567509,1.325737,5.483008,4.192907,1.733386,0.848012,9.911553,,5.345857,,15.30716,16.117787,1.892998
盈利能力,总资产净利率_平均(含少数股东损益),2.249925,8.718357,6.215678,3.913976,1.849893,7.182584,5.322684,3.473681,1.545874,7.095108,5.109468,3.457978,1.62439,7.364392,4.621463,2.451503,0.577685,7.69386,4.507468,2.922656,1.420753,4.732262,3.07979,2.12913,0.892569,5.721065,4.418715,2.865557,1.413833,6.047753,4.657831,2.03582,0.96273,10.719469,,5.817439,,15.664719,16.463034,1.93258
成长能力,归母净利润,20737710000.0,72201282000.0,49034109000.0,30485139000.0,13962558000.0,50744682000.0,36001074000.0,22864987000.0,10509923000.0,44121248000.0,31145473600.0,20717264500.0,9822265100.0,30729163500.0,17591591700.0,8168034600.0,1492804600.0,15931317900.0,7751145700.0,4483787600.0,1954417200.0,5583338700.0,3356875043.55,1937281090.5,742043183.2,4560307432.71,3464305267.56,2102435142.7,1047233226.95,3387035207.64,2378500010.06,910954288.0,413347159.22,3877954869.7,2570510205.15,1811112197.17,-11687915.1,2851821419.26,930646375.1,54425751.28
成长能力,营业总收入,129131041000.0,423701834000.0,283071987000.0,178886253000.0,84704589000.0,362012554000.0,259044749000.0,166766834000.0,79770779000.0,400917045000.0,294677250600.0,189246041300.0,89038465300.0,328593987500.0,210340240500.0,112971257900.0,48678419100.0,130355796400.0,73361545500.0,44074560600.0,19166685200.0,50319487700.0,31522480929.97,18829453132.97,9030794052.46,45788020642.41,32855706536.08,20263844170.44,9981855666.38,29611265434.22,19135923760.37,9359580668.12,3711641230.77,19996860806.33,11970899899.45,6294695149.0,1454385691.84,14878985098.12,5702884874.34,866786361.55
成长能力,净利润,22737254000.0,76786309000.0,52296866000.0,32365447000.0,14861634000.0,54006794000.0,38733255000.0,24878855000.0,11195643000.0,46761034000.0,32516262100.0,21473201500.0,10080607200.0,33457143500.0,19632163800.0,9669961200.0,1975459100.0,17860730100.0,9144981500.0,5325108300.0,2343869400.0,6103918100.0,3682210486.07,2143918030.12,905013597.83,5012673897.87,3760217531.47,2346495300.44,1116822200.8,3735896487.72,2642236470.56,1069893694.3,469264488.71,4194056577.66,2831287660.2,1974920898.03,16495199.85,2918436854.29,950581074.45,55563791.59
成长能力,扣非净利润,18092637000.0,64507864000.0,43619225000.0,27197468000.0,11829172000.0,44992919000.0,32176410900.0,20053941100.0,9247438700.0,40091673700.0,26981002000.0,17552996700.0,7800056700.0,28213098200.0,16038385200.0,7051287000.0,977020300.0,13442364300.0,6603594577.45,3918495143.23,1672086095.78,4264694375.97,2567413875.39,1376637024.44,428196075.68,3915220693.53,2964546574.54,1818543358.15,915698001.82,3128314783.38,1985086657.45,697243613.26,269069800.0,2375677800.0,,556443000.0,-129323000.0,2786451300.0,880095700.0,13097700.0
成长能力,营业总收入增长率,52.448695,17.040646,9.275323,7.267283,6.184984,-9.703875,-12.092043,-11.878297,-10.408632,22.009854,40.095518,67.516981,82.911579,152.074703,186.717297,156.318511,153.974114,159.056286,132.727702,134.072441,112.236987,9.896621,-4.05782,-7.078573,-9.527903,54.630408,71.696474,116.503761,168.933742,48.079569,59.853677,48.689975,155.203365,34.396672,,,,160.902778,557.93431,
成长能力,归属母公司净利润增长率,48.523716,42.283445,36.201794,33.326727,32.851192,15.011891,15.590066,10.366826,7.001013,43.581026,77.047501,153.638304,557.97393,92.885257,126.954728,82.168187,-23.618938,185.336762,130.90361,131.447443,163.38322,22.433383,-3.101061,-7.855369,-29.142509,34.640095,45.65084,130.794801,153.354402,-12.659241,-7.46973,-49.70194,3636.53458,35.981686,,,,206.434484,1609.937581,
收益质量,经营活动净现金/销售收入,0.260826,0.314419,0.284946,0.328069,0.388033,0.267919,0.260355,0.268092,0.355492,0.231534,0.178682,0.195884,0.235474,0.186274,0.123456,0.165372,0.145359,0.32916,0.391025,0.584057,0.572183,0.366257,0.326938,0.309438,0.348446,0.294224,0.31425,0.359078,0.498589,0.38216,0.292822,0.113074,-0.880967,0.117055,-0.144798,-0.098439,0.133206,0.141752,0.116525,-0.160252
收益质量,经营性现金净流量/营业总收入,0.260826,0.314419,0.284946,0.328069,0.388033,0.267919,0.260355,0.268092,0.355492,0.231534,0.178682,0.195884,0.235474,0.186274,0.123456,0.165372,0.145359,0.32916,0.391025,0.584057,0.572183,0.366257,0.326938,0.309438,0.348446,0.294224,0.31425,0.359078,0.498589,0.38216,0.292822,0.113074,-0.880967,0.117055,-0.144798,-0.098439,0.133206,0.141752,0.116525,-0.160252
收益质量,成本费用率,82.44837,80.715221,81.293605,81.138327,82.678459,83.21436,82.578007,84.74293,86.550571,87.029253,88.326401,87.826783,88.78649,89.118534,90.667407,91.528962,96.499988,85.060088,84.690813,84.972834,85.191854,85.832975,84.91623,86.117531,88.90866,84.481647,85.316388,84.277219,86.962616,83.019347,83.499008,87.372695,86.516671,82.686034,85.568714,85.960888,106.406666,75.553979,79.957499,99.669231
收益质量,期间费用率,7.263992,6.988069,6.603365,6.161295,7.086201,7.659257,10.76304,11.276374,12.966099,9.938384,10.242314,9.460053,10.055336,9.369781,9.617364,10.204426,10.984528,11.343595,12.201838,12.228524,12.471377,13.596243,12.322154,13.268272,13.999794,13.540034,14.395967,14.069776,15.671916,15.80748,14.777592,18.656299,19.27848,18.975098,21.265577,23.45424,44.16325,19.254427,18.599045,25.402971
