选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20191231,20181231
收益质量,所得税/利润总额,,2.729085,-25.995993,-1197.917021,-16.275887,1.496911,10.089271,15.557474,39.643153,-0.186064,-0.142241,-0.309058,-0.614321,,,,,,,,,,,,
财务风险,流动比率,5.267898,4.565252,13.678804,11.626547,13.711153,7.747215,15.685985,9.631512,9.405834,7.250244,9.238503,9.029192,6.89068,9.389766,19.317982,3.011181,2.573286,2.472137,,2.58046,,3.144446,,2.845732,4.669399
财务风险,速动比率,5.177121,4.490839,13.409329,11.378896,13.466154,7.626708,15.401807,9.480279,9.261496,7.152329,9.084001,8.847235,6.763931,9.226168,19.09682,2.798858,2.417299,2.312525,,2.394224,,2.997537,,2.591847,4.431278
财务风险,保守速动比率,3.474463,2.884878,8.997761,7.650684,8.974795,5.770287,13.69462,8.805268,8.842016,6.924094,8.876868,8.646928,6.508614,8.862761,18.335506,2.361851,1.869724,1.833977,,2.08882,,2.747833,,2.474825,4.202183
财务风险,资产负债率,13.982112,16.843177,8.001317,8.109337,7.716801,11.096701,7.173214,9.782818,10.962159,13.588431,10.945841,12.721571,16.236933,13.781024,13.984337,45.897867,47.107502,44.797008,41.671876,41.495538,,36.053994,,28.785957,18.541801
财务风险,权益乘数,1.184894,1.165792,1.105538,1.106483,1.10409,1.140669,1.116763,1.132704,1.140083,1.158526,1.141184,1.152792,1.176877,1.274612,1.278351,1.830323,1.851363,1.696836,1.642324,1.637332,,1.50564,,1.322736,1.227623
财务风险,权益乘数(含少数股权的净资产),1.162548,1.202547,1.086972,1.088249,1.08362,1.124817,1.077275,1.108436,1.123117,1.157252,1.122912,1.145758,1.193843,1.159837,1.162578,1.848355,1.890627,1.811496,1.714438,1.709271,,1.563819,,1.404217,1.227623
财务风险,产权比率,16.28588,20.293224,8.697208,8.824984,8.362086,12.481765,7.727526,10.84363,12.311798,15.725245,12.291219,14.575848,19.384358,15.983749,16.257897,84.835598,89.062729,81.149603,71.443883,70.927134,,56.381934,,40.421743,22.762352
财务风险,现金比率,2.530671,2.094369,6.388882,5.943576,7.506577,4.230386,11.827943,7.743027,8.225732,6.311694,8.387368,8.219223,6.169139,8.348515,17.58227,2.064792,1.645554,1.264214,,1.861982,,1.82376,,1.864919,3.290645
营运能力,应收账款周转率,0.480315,2.12204,1.249562,0.879287,0.450704,2.480391,2.194287,1.370076,0.815199,3.86031,3.172457,2.067375,0.754894,3.811879,2.672156,1.839402,0.693054,2.950915,,3.115691,,2.481674,,2.813572,2.028414
营运能力,应收账款周转天数,187.376827,169.648052,216.075651,204.711247,199.68757,145.138404,123.046749,131.379495,110.40247,93.256757,85.107529,87.066925,119.221889,94.441611,101.041989,97.857845,129.859887,121.996026,,57.772078,,145.063318,,127.951202,177.478492
营运能力,存货周转率,1.067848,2.658287,1.313176,0.909606,0.355811,1.605602,1.145745,0.781174,0.145253,1.045089,0.611927,0.249953,0.064276,1.221203,1.030647,0.367134,0.036375,1.114606,,0.576263,,1.297024,,0.950936,0.602979
营运能力,存货周转天数,84.281627,135.425508,205.608372,197.887758,252.943218,224.214859,235.654387,230.422329,619.604664,344.468262,441.22901,720.134891,1400.195642,294.791043,261.971193,490.28367,2474.187321,322.983857,,312.35692,,277.558354,,378.574303,597.0354
营运能力,总资产周转率,0.041482,0.221629,0.142729,0.090328,0.042144,0.218974,0.13745,0.08144,0.038909,0.184865,0.119231,0.07543,0.029121,0.221768,0.135499,0.143236,0.052283,0.368724,0.234482,0.128517,,0.40844,,0.425964,0.29155
营运能力,总资产周转天数,2169.594226,1624.333028,1891.684886,1992.724272,2135.489952,1644.030743,1964.343454,2210.20536,2313.07223,1947.360267,2264.493465,2386.310748,3090.546333,1623.3143,1992.623288,1256.661498,1721.379229,976.338072,1151.469784,1400.591778,,881.402275,,845.141826,1234.777201
营运能力,流动资产周转率,0.084286,0.393699,0.242773,0.152807,0.069175,0.348178,0.22075,0.13194,0.061236,0.262457,0.169483,0.105012,0.038565,0.319736,0.18912,0.295268,0.106305,0.67608,,0.270898,,0.650882,,0.554606,0.3579
营运能力,流动资产周转天数,1067.788675,914.402231,1112.14839,1177.954504,1301.03455,1033.953544,1223.09896,1364.250047,1469.719641,1371.649668,1593.072682,1714.081118,2333.711911,1125.925728,1427.663617,609.615206,846.614016,532.480855,,664.456491,,553.094998,,649.108824,1005.867452
营运能力,应付账款周转率,0.582175,2.096615,1.745385,1.291361,0.528203,2.033634,1.895346,1.261869,0.417087,1.239713,0.964036,0.702095,0.323221,1.506554,0.716075,0.383048,0.063247,1.171121,,0.873649,,0.751256,,2.034268,13.761943
