收益质量,经营活动净现金/销售收入,0.176857,0.303718,0.33959,0.360096,0.366461,0.446322,0.479517,0.417426,0.284847,0.414416,0.372242,0.324876,0.310849,0.441285,0.449844,0.316506,0.221926,0.300491,0.237914,0.280553,0.251688,0.409501,0.394042,0.457425,0.43356,0.438872,0.413758,0.35854,0.319103,0.376534,0.358202,0.386311,0.343669,0.371507,0.32135,0.327329,0.322962,0.379151,0.38951,0.356411,0.392516,0.347699,0.456459,0.266816,0.271622,0.237642
收益质量,经营性现金净流量/营业总收入,0.176857,0.303718,0.33959,0.360096,0.366461,0.446322,0.479517,0.417426,0.284847,0.414416,0.372242,0.324876,0.310849,0.441285,0.449844,0.316506,0.221926,0.300491,0.237914,0.280553,0.251688,0.409501,0.394042,0.457425,0.43356,0.438872,0.413758,0.35854,0.319103,0.376534,0.358202,0.386311,0.343669,0.371507,0.32135,0.327329,0.322962,0.379151,0.38951,0.356411,0.392516,0.347699,0.456459,0.266816,0.271622,0.237642
收益质量,成本费用率,53.158161,54.239525,51.209437,49.893246,50.794785,51.272164,47.778853,47.315354,50.52902,54.334629,50.563163,50.850819,57.246179,52.357218,47.402552,48.342909,51.825957,56.711047,51.912326,51.294371,50.763454,54.479217,49.444364,48.184523,45.362577,50.119784,46.925017,47.026639,50.294809,53.125363,51.967362,51.935805,53.347491,55.166677,51.802082,50.251964,48.485249,50.050586,48.621659,49.931559,53.725462,56.960583,57.785688,65.051474,67.953985,65.89883
收益质量,期间费用率,18.395233,17.559083,15.155052,15.074657,15.332013,16.718328,13.58868,12.569973,15.156822,20.054912,16.364634,16.056106,21.705436,15.368474,9.557245,10.209203,13.637173,18.259888,14.001803,14.12339,14.515512,20.494556,16.211687,15.453415,13.194298,16.120199,12.615716,12.215634,15.636482,14.913582,13.141351,12.500415,14.323772,17.247235,14.645625,13.352159,12.781206,13.181577,11.681583,12.40302,14.716323,15.593372,15.760072,20.310583,21.544974,18.137699
收益质量,销售成本率,34.762928,36.680441,36.054384,34.818588,35.462771,34.553836,34.190173,34.745381,35.372198,34.279717,34.198529,34.794713,35.540743,36.988743,37.845307,38.133706,38.188783,38.451158,37.910523,37.17098,36.247942,33.98466,33.232676,32.731107,32.168278,33.999584,34.309301,34.811004,34.658327,38.21178,38.82601,39.435389,39.023718,37.919442,37.156456,36.899805,35.704043,36.869008,36.940075,37.528539,39.009138,41.367211,42.025616,44.740891,46.40901,47.76113
收益质量,经营活动净现金/归属母公司的净利润,0.386195,0.704599,0.745449,0.769489,0.785751,0.947532,0.9545,0.818426,0.582922,0.896366,0.743405,0.644917,0.653163,0.974821,0.899282,0.650862,0.474809,0.685043,0.493859,0.57435,0.499876,0.882039,0.766707,0.851251,0.770418,0.884409,0.78126,0.69401,0.651763,0.802775,0.712022,0.791613,0.721902,0.872669,0.715951,0.734628,0.715968,0.810129,0.889124,0.828667,0.989535,0.929434,1.268416,0.865396,0.909952,0.802811
收益质量,所得税/利润总额,8.387998,8.374337,9.649872,9.498103,8.302693,8.541046,8.703103,8.704171,8.451101,7.800087,8.2679,8.249648,8.070552,8.331708,9.328955,9.378959,9.564345,8.653818,9.036645,9.585021,9.87367,8.820149,9.050919,9.168831,9.319235,9.230504,8.777367,9.144751,9.948495,8.975411,8.976275,9.177587,9.273438,9.299396,9.486518,9.524125,9.091847,6.423779,14.272882,14.18121,15.034375,14.118737,13.617427,9.047645,9.154963,13.85536
财务风险,流动比率,11.33812,6.578094,7.462973,9.426597,13.395308,10.091673,9.222658,10.23712,14.360966,9.661401,10.229772,9.284082,14.587695,9.972022,11.042976,9.594035,11.454912,8.078911,11.024921,7.653226,10.280665,9.014954,11.971389,7.983027,9.675408,10.286662,12.735348,6.994874,19.198265,14.429998,20.842583,20.593249,26.14211,19.308335,21.984553,18.827782,23.780218,7.860953,,6.688773,,5.529497,2.522416,2.852839,2.905692,3.396625
财务风险,速动比率,9.228261,5.495592,6.360225,8.146808,11.976164,9.070559,8.140586,9.270727,13.033377,8.671856,9.204289,8.385595,13.41782,9.169704,10.042315,8.612609,10.209512,7.115321,9.539352,6.717289,9.430122,8.4126,11.307724,7.439103,9.190994,9.660555,12.073603,6.678067,18.23175,13.638801,19.913815,19.661939,24.968556,18.083473,20.46085,17.808631,22.964697,6.995087,,5.914676,,4.614768,2.048009,2.298798,2.303945,2.801359
财务风险,保守速动比率,9.143883,5.44835,6.287708,8.068595,11.862482,8.952594,8.026507,9.162592,12.888766,8.566364,9.086984,8.260888,13.242948,9.066292,9.971461,8.528141,10.094816,7.032204,9.425511,6.644028,9.366442,8.360844,11.249336,7.394725,9.150469,9.601759,11.987304,6.621993,18.07908,2.733081,3.49018,2.548351,2.953529,1.781081,4.773686,4.887383,22.618186,6.626608,,5.750006,,4.473254,1.96716,2.211586,2.135358,2.674643
财务风险,资产负债率,7.577562,12.787774,11.336671,8.999063,6.482525,8.459155,8.995776,8.104903,5.857053,8.547834,7.892639,8.714305,5.808809,8.312967,7.663033,8.81679,7.61748,10.889204,7.963976,11.558624,8.738756,9.966296,7.612535,11.36749,9.47938,8.936716,7.553685,13.84582,5.039858,6.681832,4.592344,4.625136,3.636655,4.924343,4.350725,5.079038,4.042975,11.341642,,12.9614,,15.347569,33.255561,29.442435,28.40501,27.138662
财务风险,权益乘数,1.11321,1.120082,1.10986,1.095585,1.080512,1.092912,1.096186,1.090796,1.077313,1.091974,1.088094,1.092919,1.075715,1.104703,1.10106,1.109063,1.101591,1.117009,1.097883,1.1209,1.102965,1.104944,1.089862,1.11339,1.10156,1.086376,1.077068,1.117679,1.062039,1.06267,1.04983,1.050092,1.044557,1.068443,1.064192,1.071257,1.062799,1.146856,,1.163229,,1.266643,1.457311,1.407897,1.386823,1.372469
财务风险,权益乘数(含少数股权的净资产),1.081988,1.146628,1.127862,1.098889,1.069318,1.092408,1.09885,1.088197,1.062214,1.093467,1.085689,1.095461,1.06167,1.090666,1.082989,1.096693,1.082455,1.122198,1.086531,1.130692,1.095755,1.110695,1.082397,1.128254,1.10472,1.098137,1.081708,1.160709,1.053073,1.071602,1.048133,1.048494,1.037738,1.051793,1.045486,1.053508,1.042133,1.127925,,1.148915,,1.1813,1.498252,1.417282,1.396745,1.372469
财务风险,产权比率,8.198834,14.662823,12.7862,9.888978,6.931886,9.240854,9.88501,8.819734,6.221446,9.346782,8.568956,9.546189,6.167041,9.066677,8.298987,9.669313,8.245586,12.219849,8.653108,13.06925,9.57554,11.069517,8.239792,12.825418,10.472067,9.813742,8.170888,16.070979,5.307341,7.160269,4.813391,4.849429,3.773898,5.179394,4.548623,5.350808,4.213319,12.792525,,14.891554,,18.130099,49.825216,41.728247,39.674578,37.246999
财务风险,现金比率,7.689843,4.303883,5.161729,6.915025,10.60958,7.795276,7.047569,7.716016,11.154625,7.443953,7.638302,6.958014,11.730431,7.879205,8.680965,6.974506,8.76387,6.129732,8.346119,5.824733,8.389217,7.466572,10.10202,6.837594,8.337421,8.665455,10.630505,5.88509,16.385417,1.493025,1.560578,0.945908,1.031697,0.595197,3.151329,3.309479,20.853626,5.300483,,4.084266,,3.264922,1.337795,1.514727,1.588028,1.885391
营运能力,应收账款周转率,1.054747,4.8885,4.019352,2.836828,1.408273,6.439501,5.11093,2.856556,1.35312,5.244085,3.653149,2.312151,1.127232,6.339577,4.890928,2.801668,1.473321,6.158874,4.788033,3.030484,1.440307,6.043148,4.597388,3.345315,1.625673,7.030912,4.852122,3.122109,1.657884,7.472028,5.435779,4.057801,2.073666,8.867224,6.281899,3.875797,1.92648,7.917386,,3.676608,,7.832193,1.891038,8.318145,7.612403,6.774904
营运能力,应收账款周转天数,85.328517,73.642209,67.17499,63.451148,63.908032,55.904945,52.827954,63.01293,66.512908,68.648763,73.908819,77.849568,79.841571,56.786119,55.204241,64.24743,61.08648,58.452242,56.390583,59.396445,62.486638,59.571599,58.72899,53.806587,55.361682,51.202455,55.645748,57.653329,54.286054,48.179689,49.670888,44.358992,43.40139,40.598947,42.980629,46.44206,46.717319,45.469551,,48.958161,,45.964134,47.592887,43.278876,47.291242,53.137281
营运能力,存货周转率,0.315192,1.944547,1.545689,0.990343,0.500484,2.522821,1.763859,1.301963,0.582853,2.310197,1.803427,1.177671,0.555009,2.75105,2.028121,1.318485,0.562896,2.634859,1.753591,1.222211,0.675747,3.058718,2.461723,1.359395,0.827263,3.647909,3.034969,2.108325,0.952771,3.653592,3.09486,2.068334,1.01403,3.877288,2.83318,2.20497,1.268398,4.193225,,2.358486,,4.190016,1.026757,4.076768,3.789618,4.290245
营运能力,存货周转天数,285.539773,185.133002,174.679353,181.755049,179.82572,142.697365,153.073402,138.252696,154.412798,155.830813,149.714947,152.84394,162.159425,130.859111,133.128122,136.520255,159.887408,136.629683,153.969736,147.274061,133.185877,117.696356,109.679251,132.411793,108.792389,98.686664,88.962989,85.375792,94.461274,98.533167,87.241423,87.026558,88.754697,92.848398,95.299255,81.633738,70.955601,85.852765,,76.320121,,85.918521,87.654583,88.305225,94.996379,83.911275
营运能力,总资产周转率,0.133225,0.589466,0.439551,0.27566,0.120857,0.602509,0.456594,0.296807,0.128432,0.49721,0.380375,0.239794,0.102224,0.612333,0.470745,0.322929,0.143786,0.571877,0.415881,0.277134,0.125028,0.519351,0.388231,0.2422,0.128868,0.580452,0.45212,0.290013,0.138806,0.536065,0.405389,0.269797,0.133287,0.70618,0.563998,0.379005,0.176375,1.292175,,0.743535,,1.508888,0.388153,1.50386,1.356363,1.451131
营运能力,总资产周转天数,675.545557,610.721513,614.262871,652.978112,744.681299,597.500794,591.334658,606.454658,700.758139,724.039204,709.824256,750.642823,880.416391,587.915001,573.558216,557.397922,625.926208,629.505026,649.223449,649.503693,719.833325,693.172107,695.462186,743.185597,698.385709,620.205695,597.185734,620.661665,648.38389,671.559625,666.026311,667.166418,675.232767,509.784807,478.724896,474.927598,510.274734,278.599974,,242.086481,,238.586222,231.867177,239.383908,265.415618,248.082191
营运能力,流动资产周转率,0.158205,0.712866,0.533819,0.336032,0.146241,0.742996,0.567614,0.368466,0.160365,0.6167,0.474792,0.299222,0.125436,0.732995,0.55944,0.383124,0.167926,0.652713,0.471759,0.312762,0.139809,0.576804,0.429968,0.268211,0.142046,0.623833,0.471243,0.300954,0.144411,0.560787,0.424842,0.283501,0.140191,0.753556,0.599441,0.403188,0.186924,1.475284,,0.865847,,1.792162,0.466874,1.822304,1.578253,1.574239
营运能力,流动资产周转天数,568.878697,505.003133,505.789121,535.662888,615.418427,484.524309,475.674837,488.511252,561.218528,583.751666,568.668991,601.558369,717.493319,491.135234,482.625465,469.820743,535.948277,551.544021,572.326056,575.516261,643.733103,624.128343,627.952559,671.111846,633.593298,577.076906,572.951596,598.097909,623.21873,641.9544,635.529986,634.916817,641.979115,477.734576,450.419048,446.44124,481.47839,244.020784,,207.888845,,200.874597,192.771488,197.5521,228.100186,228.681836
营运能力,应付账款周转率,0.93534,4.01774,3.023651,2.148089,1.084095,4.10322,2.665061,1.68405,0.800523,3.480857,2.508747,1.575938,0.818854,3.709232,2.908677,1.85149,0.89115,4.997548,4.539249,2.535293,1.311338,4.225712,3.515609,2.202551,1.039472,5.371214,4.012657,2.787689,,6.474405,,3.166106,1.528569,9.400562,6.315612,3.599072,1.666019,7.227423,,3.277355,,8.368008,1.723617,7.701431,6.681423,8.980451
