选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231
成长能力,扣非净利润,258890033.0,1092177308.0,834605154.0,499796431.0,241768182.0,1620399657.0,1185978024.0,861067650.0,341859412.0,1826089668.0,1253652016.0,660247036.0,162767145.0,1197719439.0,858242734.0,587955606.0,301257412.0,1190170336.0,893357146.0,574284917.0,281388934.0,1207952844.0,832202816.0,434406606.0,118213223.0,756324766.0,563286317.0,376092400.0,133609083.0,458084300.0,,90432100.0,-11271800.0
成长能力,营业总收入增长率,23.312423,56.510967,72.215609,78.96382,86.219879,38.028722,23.168835,30.897029,58.685543,30.549917,29.5078,15.409171,-14.676842,13.562756,14.776361,24.488935,22.300809,28.840752,28.433381,32.194607,82.011231,7.741839,-1.657974,-16.421664,-29.476372,37.80914,43.462343,,,172.72099,,510.95169,
成长能力,归属母公司净利润增长率,20.826938,-31.025617,-29.509463,-39.549295,-32.919607,-3.639505,8.220737,51.572457,95.225069,73.321282,59.103203,19.929093,-40.423678,-15.615178,-15.849274,-5.39946,8.761406,2.414259,12.977949,41.566838,150.808264,74.924901,54.488369,19.416081,-7.943717,154.51555,236.126095,,,359.112402,,696.054888,
收益质量,经营活动净现金/销售收入,-0.093148,0.041378,-0.087828,-0.104135,-0.012306,0.145157,0.151255,0.233421,0.126682,0.252598,0.304272,0.302074,0.11803,0.169032,0.088118,0.055465,0.122806,0.260212,0.300289,0.37666,0.390954,0.335114,0.466028,0.483936,0.389009,0.179665,0.232771,0.248354,0.190016,0.139233,0.175769,0.039071,-0.276471
收益质量,经营性现金净流量/营业总收入,-0.093148,0.041378,-0.087828,-0.104135,-0.012306,0.145157,0.151255,0.233421,0.126682,0.252598,0.304272,0.302074,0.11803,0.169032,0.088118,0.055465,0.122806,0.260212,0.300289,0.37666,0.390954,0.335114,0.466028,0.483936,0.389009,0.179665,0.232771,0.248354,0.190016,0.139233,0.175769,0.039071,-0.276471
收益质量,成本费用率,92.030687,92.911907,92.240924,92.558243,90.530276,84.374779,79.27122,76.244993,76.846283,73.854584,74.278665,78.107725,85.037843,78.532064,77.442501,76.912179,75.404839,76.669827,73.042254,71.705517,70.308952,69.289778,67.447053,70.78475,77.069039,78.253929,77.349509,78.445112,81.04591,87.187499,89.100554,92.288315,105.335124
收益质量,期间费用率,35.285854,35.261904,35.968342,37.118296,36.006325,34.514323,33.133692,30.056233,33.340711,28.989208,28.622863,29.179062,34.885698,27.79429,25.96508,25.116818,22.891396,24.776925,22.918428,22.446195,19.944713,20.614012,18.701173,19.663887,22.602336,14.376356,12.098733,10.946031,11.576578,15.974752,17.285633,13.929629,24.549266
收益质量,销售成本率,56.744833,57.650003,56.272581,55.439947,54.52395,49.860456,46.137527,46.188759,43.505571,44.865375,45.655802,48.928663,50.152144,50.737773,51.47742,51.795361,52.513443,51.892901,50.123826,49.259322,50.364239,48.675766,48.74588,51.120862,54.466703,63.877573,65.250775,67.499081,69.469331,71.212747,71.81492,78.358686,80.785858
收益质量,经营活动净现金/归属母公司的净利润,-1.218298,0.567412,-1.021223,-1.21473,-0.157714,0.877213,0.719865,0.919726,0.584819,1.065675,1.272369,1.378233,0.670344,0.946759,0.45269,0.262975,0.487002,1.082993,1.131045,1.357081,1.378738,1.108659,1.544073,1.867207,1.890429,0.965019,1.211552,1.369129,1.205342,1.381191,2.143476,0.652479,
收益质量,所得税/利润总额,10.614265,5.776047,-2.305499,-5.364539,15.454162,5.768771,1.670707,-1.272981,12.225481,11.577741,9.808031,4.996157,11.86268,12.284142,9.656505,10.368893,12.452098,12.237975,13.373554,14.865151,14.836812,12.014092,14.746731,15.20711,13.717989,15.378799,16.222088,15.547574,16.136867,19.461121,22.548808,16.893354,
财务风险,流动比率,2.960085,2.754966,2.763145,2.575132,2.561582,2.654501,2.45251,2.602693,3.222526,3.090193,3.301079,3.607536,6.04536,6.050559,4.833787,4.569884,6.050983,5.02299,4.878358,4.836662,8.308852,8.400183,5.138647,5.905731,15.00382,3.821545,2.978825,2.20335,,2.068841,,1.730003,2.162984
财务风险,速动比率,2.329991,2.269823,2.068425,2.038692,2.056579,2.317936,2.052059,2.309337,2.885291,2.767801,2.916355,3.231381,5.441956,5.474495,4.089046,3.967308,5.439266,4.564146,4.411182,4.450873,7.883899,7.869943,4.626639,5.547177,14.32314,3.201526,2.391533,1.827958,,1.588192,,1.573155,1.964233
财务风险,保守速动比率,1.692081,1.626818,1.195483,1.305599,1.41945,1.692445,1.595443,1.8144,2.296115,2.15072,2.502931,2.860138,4.92245,4.922614,3.688215,3.493947,4.850123,4.238958,3.99895,4.186242,7.565216,7.471527,4.541394,5.484256,14.098322,2.804853,2.19453,1.731084,,1.461507,,1.500939,1.953976
财务风险,资产负债率,27.044721,28.764186,28.671216,30.98299,28.778438,26.391867,26.471909,25.290284,18.620623,20.833368,18.849901,17.059475,10.970314,11.775866,13.358569,14.49814,11.307405,13.40658,14.14614,15.452184,9.249604,9.350774,13.765504,12.89288,6.120575,24.384561,31.820525,43.192957,,45.238527,,55.424417,44.229692
财务风险,权益乘数,1.387172,1.382224,1.381075,1.404702,1.381647,1.313884,1.313582,1.301825,1.24579,1.204079,1.185745,1.170792,1.128402,1.143645,1.15462,1.162512,1.141013,1.131342,1.135989,1.144571,1.102601,1.141023,1.189465,1.181805,1.116369,1.483754,1.593072,1.786097,,1.942137,,2.085293,1.793068
财务风险,权益乘数(含少数股权的净资产),1.370702,1.403788,1.401958,1.448918,1.404069,1.358545,1.360024,1.338513,1.228812,1.263158,1.232284,1.205683,1.12322,1.133476,1.154182,1.169565,1.127489,1.154822,1.164769,1.182762,1.101923,1.103153,1.159628,1.148011,1.065196,1.322481,1.466717,1.760345,,1.826101,,2.24338,1.793068
财务风险,产权比率,37.072705,40.381529,40.198597,44.894966,40.409799,35.857221,36.005306,33.854173,22.883152,26.318103,23.230563,20.570297,12.323333,13.349052,15.419909,16.958427,12.75043,15.484037,16.479068,18.278669,10.193737,10.315353,15.962874,14.801178,6.519613,32.248125,46.671708,76.034513,,82.610135,,124.338068,79.306882
