盈利能力,净资产收益率(ROE),8.03,16.39,15.7,13.45,10.1,23.74,21.4,16.95,10.91,25.92,21.81,16.96,10.73,24.73,20.79,16.21,10.51,22.64,18.63,14.94,9.29,20.25,17.08,13.21,7.74,21.93,19.73,16.34,10.0,20.36,18.26,15.19,9.23,18.11,15.69,13.17,7.98,17.43,15.16,12.45,7.32,18.16,15.48,12.61,7.52,22.54,19.4,18.98,11.26,34.08,29.65,24.99,,44.74,52.32
盈利能力,摊薄净资产收益率,7.716537,15.720287,15.44127,13.768247,9.61542,22.07844,20.393965,16.969957,10.339976,23.602666,20.595789,16.796336,10.187126,22.619517,19.556323,15.89421,9.732457,21.825432,18.068184,14.768403,8.877202,18.952985,16.407943,13.220679,7.453145,20.233746,18.550775,15.8789,9.521811,18.880615,17.228937,14.765159,8.823607,17.024288,15.073386,12.924137,7.704944,16.343404,14.340061,12.181402,7.062172,16.988219,14.683868,12.269324,7.251412,18.21562,16.305195,13.648537,11.602045,29.777312,,,,37.309777,41.47423
盈利能力,净资产收益率_平均,8.02621,16.264798,15.950701,14.087512,10.101178,23.743003,21.717399,17.713636,10.904686,25.756413,22.090688,17.619031,10.733862,24.583167,20.876167,16.61425,10.230286,23.10498,19.227973,15.425686,9.289528,20.252649,17.269631,13.668371,7.741643,21.924743,19.799646,16.692535,9.997797,20.264318,18.317586,15.481985,9.22906,18.023259,15.791246,13.383897,7.961402,17.440982,15.136629,12.65347,7.320671,18.085225,15.431716,12.723327,7.524012,22.139526,19.637615,16.233015,11.76731,33.220632,,,,43.66832,41.47423
盈利能力,净资产收益率_平均_扣除非经常损益,8.003306,16.211657,15.922403,14.056479,10.069401,23.521478,21.635807,17.602164,10.852742,25.752477,22.100985,17.632465,10.685629,24.527338,20.783473,16.504969,10.167097,23.149575,19.26909,15.404416,9.26472,20.136807,17.124792,13.613763,7.762694,21.630478,19.485752,16.480541,9.916849,19.552463,17.956219,15.294511,9.188993,17.593824,15.62116,13.202296,7.87407,16.966357,14.951477,12.507517,7.305906,17.621649,15.111301,12.373652,7.485865,21.966568,19.509029,16.187862,11.719773,32.989295,,,,43.797759,41.093083
盈利能力,摊薄净资产收益率_扣除非经常损益,7.694517,15.668924,15.413876,13.737918,9.585172,21.872445,20.317345,16.863165,10.290723,23.599058,20.605389,16.809143,10.14135,22.568148,19.469489,15.789665,9.672343,21.867558,18.106821,14.748039,8.853496,18.844576,16.27033,13.16786,7.473411,19.962177,18.25668,15.677238,9.444718,18.217367,16.889046,14.586365,8.764616,16.618655,14.911032,12.748775,7.620425,15.898648,14.164653,12.040894,7.047928,16.552762,14.378981,11.932127,7.214648,18.073317,16.19843,13.610573,11.555176,29.569953,,,,37.420369,41.093083
盈利能力,息税前利润率,42.606472,34.068983,38.087745,42.666191,42.822319,39.462736,41.449033,44.937272,43.707931,41.333613,42.020012,45.822894,44.001486,42.293238,42.525924,46.355359,44.135102,42.138792,42.39492,46.156562,44.754491,40.777767,41.779543,46.606467,43.419731,39.856422,41.966105,47.006125,43.70049,40.777469,42.578015,48.289725,45.27768,40.750044,42.794967,47.983841,44.627883,39.487634,41.296915,46.500091,43.892849,37.82705,37.570229,43.207444,41.026757,35.563131,37.797745,42.747118,,36.360326,40.068223,43.813467,,34.907803,31.807412
盈利能力,总资产报酬率,6.897993,13.842292,13.892698,12.222304,8.850128,19.873492,18.72298,15.422301,9.274199,20.971585,18.334844,14.783192,9.004778,20.455976,18.008612,14.844543,9.03835,20.547603,18.133042,14.809019,9.047105,19.061114,16.945675,13.717482,7.828138,20.830564,19.988518,16.944488,10.094037,19.296236,17.998871,15.799783,9.345187,17.874711,15.968088,13.776195,8.199092,17.387717,15.257347,13.293821,7.478699,18.485767,14.752901,12.812124,7.819238,21.69625,19.165718,16.123468,,28.869982,,,,34.432549,31.155252
盈利能力,总资本回报率,9.843702,20.036355,19.543271,17.432627,12.529218,29.518014,27.255805,22.412673,13.560845,32.29834,27.50219,22.001039,13.502891,31.828666,27.253422,21.676921,13.45939,30.127171,25.088398,20.12886,12.110485,26.377295,22.525447,18.0269,10.256247,29.163781,26.390499,22.298932,13.27564,26.816392,23.93024,20.624858,12.243659,24.039142,20.664023,17.504822,10.388204,22.104636,18.807732,16.354111,9.151593,23.122011,19.088214,16.807034,9.659194,28.986076,25.005535,21.182413,,43.699567,,,,55.896725,52.069266
盈利能力,投入资本回报率,7.428088,15.09165,14.771528,13.127348,9.441181,22.163512,20.46133,16.839576,10.200162,24.362148,20.688708,16.550124,10.152409,23.958573,20.514609,16.330381,10.096713,22.649043,18.852889,15.120731,9.104608,19.872529,16.944661,13.547758,7.672568,21.901586,19.779326,16.647514,9.970105,20.232909,17.859919,15.481985,9.202926,17.786044,15.368709,13.048605,7.749345,16.590983,13.93969,12.138305,6.690817,17.639256,14.184858,12.694727,7.28105,21.928295,18.802505,16.073044,11.69653,32.551823,,,,41.775082,38.983951
盈利能力,息前税后总资产报酬率_平均,5.205246,10.426199,10.500615,9.203802,6.668864,14.921952,14.055614,11.587418,6.975843,15.818549,13.79251,11.12055,6.770416,15.397943,13.555715,11.183186,6.869337,15.447302,13.626228,11.124485,6.801573,14.360553,12.747304,10.3091,5.90885,15.643686,14.98581,12.653851,7.582804,14.55935,13.756558,11.860916,7.04503,13.302675,12.093553,10.334161,6.232863,13.038457,11.578257,9.860076,5.543377,14.047219,11.796078,9.648475,6.028141,16.323027,14.847657,12.217905,8.192311,21.467788,,,,25.72203,23.325752
盈利能力,毛利率,74.400313,74.248188,73.762205,73.408268,73.62628,74.744505,74.268126,73.792062,74.227207,78.340508,76.262804,74.4741,75.390699,76.593944,74.523314,72.476016,74.297748,74.609218,72.779324,70.584758,73.262049,71.116055,71.685013,69.447159,73.208409,72.789358,72.470331,71.95964,74.648814,72.871148,72.659102,71.929848,74.346111,71.707052,71.14567,70.678669,74.008072,70.963724,69.491118,69.760248,73.23195,70.004986,68.933242,68.986997,72.605902,70.594144,69.116905,68.366989,71.550878,70.581384,68.827659,69.330958,72.04493,71.734287,71.146577
盈利能力,销售净利率,32.040804,25.574774,28.703387,32.066287,32.244669,29.554835,31.042532,33.699641,32.813353,31.056128,31.513508,34.341318,33.00921,31.742655,31.941066,34.821105,33.552006,31.677876,31.852738,34.660689,33.616557,30.607474,31.323909,35.000297,32.786139,29.941643,31.469225,35.112469,32.834023,30.80112,32.582952,36.288465,34.16433,30.328747,32.411094,35.992468,33.925646,29.496658,31.338756,34.489288,32.534354,28.145875,30.040285,32.364165,31.62905,26.755682,29.281864,32.392548,31.702967,27.037625,29.197625,32.008257,30.139106,26.077058,23.77655
盈利能力,成本费用利润率,99.910162,64.418256,79.97486,96.709361,103.257135,83.649926,94.550038,107.55725,104.927449,91.028165,96.28694,108.735707,105.298547,95.18436,100.795476,111.680871,110.144294,95.818634,100.172535,110.248707,110.441306,80.560202,92.275743,110.65838,105.089401,82.650625,94.697651,110.215497,100.622386,86.598336,96.399242,113.58562,105.05775,83.093851,88.078651,106.446657,102.419851,72.680239,80.388172,98.525224,99.641468,67.505809,76.617382,88.072133,91.088423,65.092083,74.930976,89.133629,145.524623,67.284004,80.310583,92.934887,159.280707,63.282067,54.657505
盈利能力,营业利润率,42.520416,34.007515,38.032288,42.610677,42.783622,39.434444,41.459679,44.905212,43.62641,41.372683,42.080618,45.918348,43.882133,42.360292,42.555417,46.291013,44.581674,42.323784,42.571384,46.140076,44.693509,40.855873,41.888855,46.872098,44.287893,40.041001,42.14955,47.043813,43.695987,40.526033,42.95162,48.214283,45.487508,40.846632,43.314895,47.769549,44.871521,38.949924,41.821468,46.296605,44.274694,36.99228,39.675653,42.855499,41.657527,35.350267,38.515128,42.625333,41.229861,36.133475,40.407573,44.04104,44.345379,34.984144,31.473974
