收益质量,经营活动净现金/销售收入,0.318068,0.332636,0.31048,0.211209,0.016485,0.299077,0.280611,0.279728,0.256248,0.36092,0.318786,0.2823,0.205067,0.315853,0.290657,0.308904,0.24314,0.303769,0.237998,0.228507,0.223159,0.444951,0.442099,0.437653,0.070842,0.494607,0.435696,0.399821,0.332553,0.507343,0.46006,0.364007,0.527706,0.453563,0.418114,0.302474,0.445214,0.371342,0.362097,0.297396,0.216227
收益质量,经营性现金净流量/营业总收入,0.318068,0.332636,0.31048,0.211209,0.016485,0.299077,0.280611,0.279728,0.256248,0.36092,0.318786,0.2823,0.205067,0.315853,0.290657,0.308904,0.24314,0.303769,0.237998,0.228507,0.223159,0.444951,0.442099,0.437653,0.070842,0.494607,0.435696,0.399821,0.332553,0.507343,0.46006,0.364007,0.527706,0.453563,0.418114,0.302474,0.445214,0.371342,0.362097,0.297396,0.216227
收益质量,成本费用率,55.601723,59.65057,60.809401,60.737461,56.428055,55.680482,54.454073,53.77171,54.278993,54.33746,55.716845,56.715278,57.86428,53.004916,56.045073,56.706017,54.260693,59.547682,63.329713,64.209079,67.324102,53.819584,51.556156,46.503053,60.937909,49.194229,47.625892,49.678148,52.839263,44.880843,47.921438,47.355041,45.363383,44.646631,62.767593,49.822451,48.765819,49.445606,56.542473,57.340417,65.750915
收益质量,期间费用率,29.081078,28.903001,29.537055,29.174665,24.442641,27.75497,26.797338,26.383601,28.11416,27.300078,28.115823,28.015255,26.545531,23.26365,25.61472,25.736677,26.372021,30.699604,33.585553,34.852096,38.313835,31.000603,29.620838,25.82657,31.393138,29.153457,27.632467,29.038325,32.997857,25.693617,26.592302,26.539496,24.166498,24.216924,38.428257,25.585872,24.786257,27.180076,28.796841,31.462839,32.928181
收益质量,销售成本率,26.520644,30.747568,31.272346,31.562795,31.985413,27.925511,27.656734,27.388108,26.164832,27.037381,27.601022,28.700022,31.318748,29.741265,30.430353,30.96934,27.888672,28.848077,29.744159,29.356983,29.010267,22.81898,21.935317,20.676483,29.54477,20.040771,19.993425,20.639823,19.841406,19.187225,21.329135,20.815545,21.196885,20.429706,24.339335,24.236578,23.979562,22.265529,27.745632,25.877578,32.822734
收益质量,经营活动净现金/归属母公司的净利润,0.81216,0.939605,0.883307,0.59846,0.042382,0.741849,0.692462,0.684783,0.614095,0.857672,0.78121,0.702057,0.505847,0.724736,0.722006,0.768448,0.585496,0.794106,0.677075,0.653465,0.706556,1.039937,0.994123,0.892457,0.184703,1.076516,0.92294,0.874455,0.759198,1.011483,0.974957,0.749922,1.077744,0.930541,1.228038,0.712736,0.96003,0.822927,0.969204,0.815614,0.742787
收益质量,所得税/利润总额,13.063385,12.667442,11.84246,11.898753,11.76523,12.64765,12.650837,13.183828,12.386777,12.646792,13.101037,13.222655,12.436853,11.54297,12.765431,12.762758,13.865696,14.251747,13.49245,13.197494,17.258669,14.3709,13.960087,14.0175,12.82963,14.007933,13.896456,13.89147,14.015415,14.023418,14.516571,14.52355,14.522402,14.503259,14.444678,14.484304,14.794867,15.911294,14.25326,15.172659,13.853097
财务风险,流动比率,10.540697,8.982525,7.645529,7.758198,8.417027,5.563688,7.796327,7.734983,9.719271,8.561573,9.389599,9.097259,11.191824,8.258329,8.777471,8.260724,10.646728,8.853782,10.369092,9.643199,9.456751,8.371337,7.956691,10.213985,9.709985,8.058102,,,,7.065775,6.000401,8.599894,7.577334,8.583376,7.187024,4.930293,4.023557,4.15348,4.290486,,6.297985
财务风险,速动比率,8.637837,7.341878,6.175504,5.746761,6.54241,4.245391,6.131953,6.181559,7.908211,7.011584,7.749342,7.482526,9.378244,6.820981,7.252784,6.818518,9.120362,7.583194,8.819935,8.280945,8.339732,7.439235,7.041534,9.260001,8.660238,7.29028,,,,6.329869,5.402114,7.490721,6.813011,7.270136,6.134781,3.80776,3.224252,2.999556,3.386825,,4.535272
财务风险,保守速动比率,6.044963,5.150783,4.832197,5.010901,6.004589,3.962079,5.829796,5.588694,7.662467,6.357319,7.012087,6.736954,8.501389,6.468199,7.059716,6.658055,8.775167,7.284711,8.497572,8.007469,8.158108,7.291962,5.889264,9.112857,6.419051,7.159345,,,,6.190105,5.311234,7.349186,6.724907,7.117234,6.00462,3.639863,3.103633,2.820558,3.294093,,4.334001
财务风险,资产负债率,7.140841,8.006487,8.687439,7.487261,7.455859,10.841011,8.115624,8.360302,7.118996,8.246756,8.02521,8.306221,6.932846,8.768337,8.175506,8.47388,7.20811,8.532445,7.270186,7.873634,8.353091,9.451842,10.044876,8.064196,7.687651,9.223512,,,,10.395362,12.362609,8.931364,11.572992,10.052066,10.882912,14.957789,18.099474,18.436114,29.968804,,20.737983
财务风险,权益乘数,1.081873,1.103758,1.108237,1.101581,1.10058,1.106751,1.089073,1.090559,1.083083,1.092739,1.091452,1.093295,1.08501,1.094789,1.091067,1.09293,1.085264,1.098403,1.090661,1.09465,1.097603,1.103286,1.107529,1.093196,1.092283,1.107799,,,,1.126741,1.136534,1.114142,1.127207,1.116612,1.159069,1.196871,1.300235,1.316706,1.362114,,1.261638
财务风险,权益乘数(含少数股权的净资产),1.076899,1.087033,1.095139,1.080932,1.080565,1.121591,1.088324,1.09123,1.076646,1.089879,1.087254,1.090586,1.074492,1.09611,1.089034,1.092584,1.07768,1.093283,1.078401,1.085465,1.091144,1.104384,1.111665,1.087715,1.083278,1.101606,,,,1.116013,1.141065,1.098072,1.130876,1.111754,1.122119,1.175886,1.220993,1.226032,1.427935,,1.261638
财务风险,产权比率,7.689969,8.703317,9.513958,8.093222,8.056543,12.15919,8.832431,9.123014,7.664642,8.987972,8.725446,9.058653,7.449294,9.611067,8.903404,9.258429,7.768039,9.328385,7.840182,8.546559,9.114427,10.43847,11.166541,8.771551,8.327869,10.160684,,,,11.601366,14.106546,9.807289,13.087621,11.175428,12.211925,17.588665,22.099338,22.603281,42.793506,,26.163835
财务风险,现金比率,4.265599,3.571999,3.320688,3.076394,4.159367,2.908439,4.319889,4.213268,6.274012,5.289181,5.833563,5.562079,7.311035,5.64626,6.069544,5.812599,7.914841,6.741141,7.735805,7.318128,7.605314,6.848829,5.473727,8.564147,5.533518,6.421006,,,,5.418207,4.523012,6.038748,5.647715,5.855057,4.713598,2.494,2.243629,1.756218,2.504518,,3.491863
营运能力,应收账款周转率,1.134931,4.71801,3.477599,2.223879,1.100529,5.775318,4.498134,3.049733,1.520137,7.176296,5.168868,3.330121,1.701992,8.116644,5.842125,4.002307,2.266412,10.302331,7.10106,4.786946,2.277206,9.885629,7.306084,4.29615,1.268898,7.838525,,,,7.076357,6.352141,2.903278,5.956708,2.881086,6.235553,3.070994,6.731711,3.156381,7.223026,,6.663333
营运能力,应收账款周转天数,79.299949,76.303341,77.639773,80.93962,81.778802,62.334227,60.02488,59.02156,59.205169,50.165149,52.235805,54.052082,52.879196,44.353305,46.216053,44.974055,39.710333,34.943547,38.022491,37.602261,39.522105,36.416497,36.955498,41.897968,70.927637,45.927007,,,,50.873633,56.673799,61.998867,60.436064,62.476421,57.733448,58.612938,53.478228,57.02733,49.840605,,54.027015
营运能力,存货周转率,0.282229,1.257599,0.975185,0.608964,0.310814,1.197792,0.987171,0.65171,0.285835,1.210028,0.915301,0.619174,0.32484,1.220717,0.973708,0.634937,0.314239,1.32946,1.023639,0.691718,0.320415,1.439153,1.001675,0.636236,0.334704,1.563148,,,,1.573201,1.838122,0.773639,1.666934,0.635522,1.760971,0.778458,1.587256,0.632778,1.340135,,1.044883
营运能力,存货周转天数,318.889763,286.259576,276.870284,295.583624,289.562213,300.552813,273.508579,276.196378,314.866624,297.513576,294.984766,290.70949,277.058735,294.908452,277.290469,283.492278,286.405848,270.786529,263.76476,260.221641,280.885245,250.147032,269.548273,282.913473,268.89406,230.304345,,,,228.8328,195.851982,232.666588,215.96534,283.231578,204.432645,231.226151,226.806393,284.459666,268.629585,,344.536028
营运能力,总资产周转率,0.111979,0.467966,0.357113,0.234888,0.116262,0.508398,0.400294,0.266934,0.121617,0.515802,0.394735,0.261484,0.122735,0.463413,0.358931,0.228496,0.118568,0.444955,0.341091,0.226315,0.09851,0.500938,0.371461,0.223082,0.082762,0.551474,,,,0.593438,0.628887,0.311291,0.670158,0.323236,0.77283,0.401018,0.847756,0.42728,0.88546,,0.824261
营运能力,总资产周转天数,803.716852,769.286234,756.062857,766.319773,774.112886,708.106554,674.502807,674.322237,740.026318,697.940981,684.001937,688.377997,733.285281,776.84461,752.233335,787.759261,759.057605,809.068845,791.577126,795.348834,913.606958,718.65048,726.858965,806.875639,1087.443828,652.795372,,,,606.63389,572.439544,578.236592,537.186563,556.867001,465.820314,448.857519,424.650104,421.269021,406.568088,,436.754407
营运能力,流动资产周转率,0.193213,0.851499,0.668234,0.47648,0.223364,0.896328,0.701735,0.45343,0.200683,0.794962,0.578282,0.379283,0.174039,0.653885,0.507782,0.325069,0.161617,0.590441,0.44998,0.297555,0.126785,0.664155,0.490275,0.289552,0.115269,0.772874,,,,0.83812,0.863842,0.425966,0.933024,0.466572,1.198365,0.685692,1.350087,0.690021,1.166829,,0.89099
营运能力,流动资产周转天数,465.805043,422.783737,404.049987,377.770044,402.929411,401.638672,384.760408,396.973878,448.467342,452.851632,466.900116,474.57858,517.123687,550.555138,531.723462,553.728405,556.87173,609.713036,600.025422,604.929461,709.858187,542.042016,550.710838,621.648277,780.782151,465.79356,,,,429.532324,416.742452,422.568491,385.841885,385.791942,300.409181,262.508389,266.649314,260.861566,308.528389,,404.044671
营运能力,应付账款周转率,2.071098,4.104391,2.535867,1.762583,0.789556,5.304089,6.334953,3.606555,2.146141,7.507829,5.82723,3.551019,1.757889,6.322129,4.507005,2.767015,1.461812,6.8274,6.244961,3.784746,1.726025,9.49104,7.291532,4.52724,1.991958,6.499735,,,,4.410689,5.490723,5.68392,14.631483,5.96831,10.027424,3.265773,5.636964,2.700012,5.482562,,13.094846
