报告日,营业收入,已赚保费,其中:保险业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,银行业务利息净收入,银行业务利息收入,银行业务利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,资产管理费收入,投资收益,对联营企业和合营企业的投资损失,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑收益,其他业务收入,资产处置收益,其他收益,营业支出,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保单红利支出,分保费用,手续费及佣金净支出(保险业务),营业税金及附加,业务及管理费,财务费用,研发费用,减:摊回分保费用,资产减值损失,信用减值损失,其他资产减值损失,其他业务成本,营业利润,加:营业外收入,减:营业外支出,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20090331,109477000000.0,96373000000.0,97213000000.0,1000000.0,30000000.0,810000000.0,,,,,,,,11711000000.0,248000000.0,,,841000000.0,2000000.0,550000000.0,,,101994000000.0,6926000000.0,23893000000.0,17000000.0,56020000000.0,-3000000.0,2096000000.0,,6227000000.0,188000000.0,3767000000.0,,,6000000.0,2237000000.0,,,660000000.0,7483000000.0,48000000.0,31000000.0,7500000000.0,1345000000.0,6155000000.0,,,6131000000.0,24000000.0,,,5608000000.0,,,,,,,,,,,,,,,,,,,11763000000.0,11729000000.0,34000000.0,0.22,0.22,定期报告,未审计,20100429,CNY,合并期末,2020-03-13T15:57:10
20081231,313067000000.0,265177000000.0,265656000000.0,,156000000.0,323000000.0,,,,,,,,53769000000.0,-56000000.0,,,-8316000000.0,-907000000.0,3344000000.0,,,293062000000.0,25485000000.0,71581000000.0,77000000.0,135005000000.0,44000000.0,1671000000.0,,24200000000.0,1026000000.0,17340000000.0,,,130000000.0,13747000000.0,,,3258000000.0,20005000000.0,77000000.0,123000000.0,19959000000.0,685000000.0,19274000000.0,,,19137000000.0,137000000.0,,,-33494000000.0,,,,,,,,,,,,,,,,,,,-14220000000.0,-14316000000.0,96000000.0,0.68,0.68,定期报告,是,20100408,CNY,合并期末,2020-03-13T15:57:10
20080930,284945000000.0,247139000000.0,248595000000.0,,-350000000.0,1806000000.0,,,,,,,,45319000000.0,637000000.0,,,-8006000000.0,-1008000000.0,1501000000.0,,,272142000000.0,31942000000.0,66967000000.0,45000000.0,130609000000.0,-144000000.0,2357000000.0,,18395000000.0,898000000.0,11284000000.0,,,-58000000.0,8730000000.0,,,803000000.0,12803000000.0,20000000.0,98000000.0,12725000000.0,-535000000.0,13260000000.0,,,13111000000.0,149000000.0,,,-39212000000.0,,,,,,,,,,,,,,,,,,,-25952000000.0,-26088000000.0,136000000.0,0.46,0.46,定期报告,未审计,20091027,CNY,合并期末,2020-03-13T15:57:10
20080630,207972000000.0,181445000000.0,182063000000.0,,-382000000.0,1000000000.0,,,,,,,,34195000000.0,554000000.0,,,-7766000000.0,-980000000.0,1078000000.0,,,197757000000.0,23526000000.0,52312000000.0,30000000.0,92223000000.0,-144000000.0,2140000000.0,,12841000000.0,757000000.0,7722000000.0,,,-70000000.0,5627000000.0,,,425000000.0,10215000000.0,10000000.0,40000000.0,10185000000.0,-719000000.0,10904000000.0,,,10772000000.0,132000000.0,,,-41745000000.0,,,,,,,,,,,,,,,,,,,-30841000000.0,-30918000000.0,77000000.0,0.38,0.38,定期报告,未审计,20090826,CNY,合并期末,2020-03-13T15:57:10
20080331,111073000000.0,101610000000.0,102154000000.0,,-485000000.0,1029000000.0,,,,,,,,15099000000.0,353000000.0,,,-5515000000.0,-536000000.0,415000000.0,,,107450000000.0,14061000000.0,35920000000.0,6000000.0,43865000000.0,-151000000.0,881000000.0,,5745000000.0,452000000.0,3751000000.0,,,-142000000.0,2301000000.0,,,187000000.0,3623000000.0,4000000.0,9000000.0,3618000000.0,94000000.0,3524000000.0,,,3474000000.0,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.12,定期报告,未审计,20090424,CNY,合并期末,2020-03-13T15:57:10
20071231,281294000000.0,195440000000.0,196626000000.0,4000000.0,805000000.0,381000000.0,,,,,,,,91377000000.0,409000000.0,,,-6388000000.0,-1032000000.0,1897000000.0,,,246475000000.0,43661000000.0,69406000000.0,488000000.0,67185000000.0,-36000000.0,27473000000.0,4000000.0,16056000000.0,2982000000.0,16323000000.0,,,130000000.0,3429000000.0,,,538000000.0,34819000000.0,41000000.0,66000000.0,34794000000.0,6497000000.0,28297000000.0,,,28116000000.0,181000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.99,0.99,定期报告,是,20090326,CNY,合并期末,2020-03-13T15:57:10
20070930,222819000000.0,156772000000.0,158645000000.0,4000000.0,639000000.0,1234000000.0,,,,,,,,54114000000.0,359000000.0,,,11145000000.0,-582000000.0,1370000000.0,,,193910000000.0,33953000000.0,58763000000.0,363000000.0,51416000000.0,-51000000.0,21629000000.0,4000000.0,12379000000.0,1777000000.0,10889000000.0,,,72000000.0,2692000000.0,,,792000000.0,28909000000.0,24000000.0,34000000.0,28899000000.0,4044000000.0,24855000000.0,,,24696000000.0,159000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.87,定期报告,未审计,20081028,CNY,合并期末,2020-03-13T15:57:10
20070630,162008000000.0,120576000000.0,121331000000.0,4000000.0,395000000.0,360000000.0,,,,,,,,34421000000.0,321000000.0,,,6459000000.0,-390000000.0,942000000.0,,,142073000000.0,21484000000.0,49481000000.0,240000000.0,39702000000.0,-55000000.0,12396000000.0,4000000.0,8868000000.0,1207000000.0,6722000000.0,,,99000000.0,2249000000.0,,,244000000.0,19935000000.0,9000000.0,20000000.0,19924000000.0,2928000000.0,16996000000.0,,,16873000000.0,123000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,定期报告,未审计,20080826,CNY,合并期末,2020-03-13T15:57:10
20070331,93832000000.0,72856000000.0,73861000000.0,,210000000.0,795000000.0,,,,,,,,16760000000.0,,,,3906000000.0,-148000000.0,458000000.0,,,83922000000.0,10460000000.0,38553000000.0,128000000.0,19800000000.0,-7000000.0,7085000000.0,,4520000000.0,608000000.0,2951000000.0,,,71000000.0,,,,137000000.0,9910000000.0,5000000.0,20000000.0,9895000000.0,956000000.0,8939000000.0,,,8887000000.0,52000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.31,定期报告,未审计,20080428,CNY,合并期末,2020-03-13T15:57:10
20061231,228220000000.0,179749000000.0,181173000000.0,4000000.0,1167000000.0,257000000.0,,,,,,,,30951000000.0,,,,16085000000.0,-639000000.0,2074000000.0,,,210842000000.0,28958000000.0,24377000000.0,708000000.0,113220000000.0,137000000.0,16586000000.0,8000000.0,14647000000.0,580000000.0,13211000000.0,,,185000000.0,14000000.0,,,271000000.0,17378000000.0,27000000.0,116000000.0,17289000000.0,2810000000.0,14479000000.0,,,14384000000.0,95000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.54,定期报告,是,20080326,CNY,合并期末,2020-03-13T15:57:10
20060630,127597000000.0,109124000000.0,109825000000.0,2000000.0,733000000.0,-32000000.0,,,,,,,,13550000000.0,,,,4199000000.0,-208000000.0,932000000.0,,,118654000000.0,15214000000.0,9985000000.0,389000000.0,75537000000.0,70000000.0,4735000000.0,8000000.0,7816000000.0,241000000.0,5707000000.0,,,240000000.0,6000000.0,,,104000000.0,8943000000.0,6000000.0,22000000.0,8927000000.0,1521000000.0,7406000000.0,,,7361000000.0,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.28,定期报告,是,20070828,CNY,合并期末,2020-03-13T15:57:10
20051231,169834000000.0,159626000000.0,160949000000.0,4000000.0,-1327000000.0,,7912000000.0,7986000000.0,74000000.0,,,,,9115000000.0,,,,,-634000000.0,1674000000.0,,,167700000000.0,26892000000.0,18274000000.0,699000000.0,100009000000.0,,4200000000.0,,12666000000.0,212000000.0,10649000000.0,,,303000000.0,,,,,5793000000.0,13000000.0,46000000.0,5760000000.0,246000000.0,5514000000.0,,,5456000000.0,58000000.0,2531000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20070418,CNY,合并期末,2020-03-13T15:57:10
20050630,93883000000.0,90134000000.0,91060000000.0,3000000.0,929000000.0,,3917000000.0,3926000000.0,9000000.0,,,,,3561000000.0,,,,,,801000000.0,,,92547000000.0,14910000000.0,3633000000.0,414000000.0,56919000000.0,,1628000000.0,,6171000000.0,173000000.0,4783000000.0,,,186000000.0,,,,,4238000000.0,4000000.0,11000000.0,4231000000.0,598000000.0,3633000000.0,,,3598000000.0,35000000.0,2531000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,招股说明书/意向书,是,20061219,CNY,合并期末,2020-03-13T15:57:10
20041231,156068000000.0,148805000000.0,149983000000.0,4000000.0,1182000000.0,,6742000000.0,6753000000.0,11000000.0,,,,,3927000000.0,,,,,-59000000.0,1772000000.0,,,155706000000.0,14849000000.0,7105000000.0,1038000000.0,104661000000.0,,2291000000.0,,12077000000.0,237000000.0,9948000000.0,,,390000000.0,,,,,3190000000.0,19000000.0,52000000.0,3157000000.0,186000000.0,2971000000.0,,,2919000000.0,52000000.0,212000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,招股说明书/意向书,是,20061219,CNY,合并期末,2020-03-13T15:57:10
20031231,136841000000.0,133486000000.0,135054000000.0,2000000.0,1570000000.0,,3967000000.0,3967000000.0,,,,,,3275000000.0,,,,,5000000.0,959000000.0,,,139428000000.0,6965000000.0,6078000000.0,1098000000.0,104220000000.0,,1208000000.0,,10147000000.0,328000000.0,8740000000.0,,,535000000.0,,,,,1056000000.0,15000000.0,102000000.0,969000000.0,5000000.0,964000000.0,,,964000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,招股说明书/意向书,是,20061219,CNY,合并期末,2020-03-13T15:57:10
