datetime,num_stocks,num_long,num_short,long_return,short_return,long_turnover,short_turnover,daily_return,transaction_cost,net_return,cumulative_pnl,drawdown,factor
2024-01-30,5346,1070,1070,-0.026312117,-0.05473523,0.6333021515434987,0.7025257249766137,0.028423112,0.0010018709073900843,0.02742124097839597,-0.8611588265472032,-0.8792839932423453,intraday_ret
2024-01-31,5347,1070,1070,-0.02268072,-0.01624095,0.5644859813084112,0.6738317757009346,-0.0064397696,0.0009287383177570093,-0.007368507958321928,-0.862181878838733,-0.8803070455338751,intraday_ret
2024-02-01,5346,1070,1070,-0.03726893,-0.050855912,0.7700934579439253,0.7682242990654206,0.013586983,0.0011537383177570094,0.01243324476692164,-0.8604683524050176,-0.8785935191001597,intraday_ret
2024-02-02,5347,1070,1070,-0.04006487,-0.10880737,0.7252336448598131,0.6803738317757009,0.0687425,0.0010542056074766355,0.06768829314797838,-0.8510236933391881,-0.8691488600343302,intraday_ret
2024-02-05,5346,1070,1070,0.04887349,0.011504754,0.4700934579439252,0.5691588785046728,0.037368737,0.0007794392523364487,0.036589297908823065,-0.8455727548734194,-0.8636979215685615,intraday_ret
2024-02-06,5348,1070,1070,0.026779156,-0.06343788,0.7383177570093458,0.702803738317757,0.09021704,0.0010808411214953272,0.08913619786757175,-0.8318076973956725,-0.8499328640908146,intraday_ret
2024-02-07,5349,1070,1070,0.028434793,0.09256715,0.5654205607476636,0.47476635514018695,-0.06413236,0.0007801401869158878,-0.06491250279105712,-0.8427254807079103,-0.8608506474030524,intraday_ret
2024-02-08,5351,1071,1071,0.04969215,0.013150547,0.9710280373831776,0.9626168224299065,0.036541604,0.0014502336448598131,0.035091369860751606,-0.8372065023817596,-0.8553316690769017,intraday_ret
2024-02-19,5351,1071,1071,0.02547052,0.0023401962,0.6479925303454714,0.6461251167133519,0.023130324,0.0009705882352941175,0.022159735502565607,-0.8335990415330019,-0.851724208228144,intraday_ret
2024-02-20,5351,1071,1071,0.013067258,0.015932692,0.6601307189542484,0.6619981325863679,-0.0028654346,0.0009915966386554623,-0.0038570312629101658,-0.8342408552319873,-0.8523660219271294,intraday_ret
2024-02-21,5351,1071,1071,0.029822763,0.015010531,0.7450980392156863,0.8291316526610644,0.014812232,0.0011806722689075631,0.013631559726257785,-0.8319812995499087,-0.8501064662450508,intraday_ret
2024-02-22,5350,1070,1070,0.044479355,0.007798178,0.6479925303454714,0.6591970121381886,0.036681175,0.0009803921568627449,0.03570078307507085,-0.8259829003725848,-0.8441080670677269,intraday_ret
2024-02-23,5349,1070,1092,0.024343519,0.0052749896,0.5635514018691589,0.5457943925233645,0.019068528,0.0008320093457943926,0.018236518620943356,-0.8228094342948669,-0.8409346009900089,intraday_ret
2024-02-26,5349,1070,1070,0.0298482,0.024426913,0.6925233644859813,0.6813186813186813,0.0054212864,0.001030381534353497,0.00439090491448283,-0.8220314073691122,-0.8401565740642543,intraday_ret
2024-02-27,5349,1070,1070,-0.075580776,-0.034359157,0.7476635514018692,0.6476635514018692,-0.04122162,0.0010464953271028038,-0.042268113979446555,-0.8295538041271963,-0.8476789708223383,intraday_ret
2024-02-28,5352,1071,1071,0.024394775,0.04935159,0.9158878504672897,0.9336448598130841,-0.024956817,0.0013871495327102805,-0.02634396634009954,-0.8340440329740674,-0.8521691996692095,intraday_ret
2024-02-29,5350,1070,1070,0.016932731,0.0006423391,0.9131652661064426,0.9775910364145658,0.016290393,0.0014180672268907563,0.014872325499769018,-0.8315758818138288,-0.8497010485089709,intraday_ret
2024-03-01,5351,1071,1072,0.0076276385,-0.0067669386,0.6990654205607476,0.7467289719626169,0.014394578,0.0010843457943925233,0.01331023179821879,-0.8293341177603603,-0.8474592844555023,intraday_ret
2024-03-04,5351,1071,1071,-0.017801138,-0.020242892,0.7497665732959851,0.6865671641791045,0.0024417546,0.0010772503031063173,0.001364504261536589,-0.8291012434367454,-0.8472264101318875,intraday_ret
2024-03-05,5348,1071,1070,0.0029033257,0.018678194,0.7478991596638656,0.6629318394024276,-0.015774868,0.0010581232492997198,-0.016832991678006844,-0.8319779807837564,-0.8501031474788985,intraday_ret
2024-03-06,5349,1070,1070,-0.00921381,-0.015470551,0.8197945845004668,0.8719626168224299,0.0062567415,0.0012688179009921726,0.004987923570596439,-0.8311398997937285,-0.8492650664888706,intraday_ret
2024-03-07,5348,1070,1070,0.0015263896,0.018227626,0.7663551401869159,0.7738317757009345,-0.016701236,0.0011551401869158877,-0.017856376554141535,-0.8341551293279817,-0.8522802960231238,intraday_ret
2024-03-08,5349,1070,1070,0.018499877,0.018786544,0.8392523364485981,0.8411214953271028,-0.00028666668,0.0012602803738317758,-0.0015469470502338678,-0.8344116825614643,-0.8525368492566063,intraday_ret
2024-03-11,5349,1070,1070,0.010116519,0.0026835997,0.7299065420560747,0.7813084112149533,0.00743292,0.001133411214953271,0.0062995087119881235,-0.8333685575131567,-0.8514937242082988,intraday_ret
2024-03-12,5351,1071,1071,-0.0018169079,0.00017523943,0.7869158878504673,0.6682242990654206,-0.0019921474,0.001091355140186916,-0.0030835025560633045,-0.8338823659919854,-0.8520075326871275,intraday_ret
2024-03-13,5353,1071,1071,-0.009540598,-0.0049980073,0.7824463118580766,0.7815126050420168,-0.0045425906,0.00117296918767507,-0.005715559772281002,-0.8348318212583881,-0.8529569879535301,intraday_ret
