datetime,intraday_ret
2025-10-31,-0.8940192287357376
2025-11-03,-0.893035387002336
2025-11-04,-0.8926376298725072
2025-11-05,-0.8925288596504279
2025-11-06,-0.8924448802798272
2025-11-07,-0.8919064892524704
2025-11-10,-0.8916480493240923
2025-11-11,-0.8919813678609159
2025-11-12,-0.8924549500985222
2025-11-13,-0.8928232038641422
2025-11-14,-0.8927057163041501
2025-11-17,-0.8927408443042414
2025-11-18,-0.893104996682911
2025-11-19,-0.8939167960147857
2025-11-20,-0.892990987353097
2025-11-21,-0.8926616526357487
2025-11-24,-0.8934036150035622
2025-11-25,-0.8931395366485608
2025-11-26,-0.8939421569897495
2025-11-27,-0.8944178673843729
2025-11-28,-0.8953887912664048
2025-12-01,-0.8955813951611036
2025-12-02,-0.8952627382402586
2025-12-03,-0.8952493004337901
2025-12-04,-0.895904971324831
2025-12-05,-0.8953582554099048
2025-12-08,-0.8947134871809141
2025-12-09,-0.8950050881181975
2025-12-10,-0.8951476026155657
2025-12-11,-0.8943686267121911
2025-12-12,-0.895319657866986
2025-12-15,-0.8949116429676649
2025-12-16,-0.895766494100819
2025-12-17,-0.897014278227088
2025-12-18,-0.896668387038222
2025-12-19,-0.8975477334889251
2025-12-22,-0.8966969117938717
2025-12-23,-0.8970046047100125
2025-12-24,-0.8959982678019068
2025-12-25,-0.8960872251462239
2025-12-26,-0.8967212740624393
2025-12-29,-0.896257594408542
2025-12-30,-0.8972237022071504
2025-12-31,-0.8978734674373365
